generation,individual_id,l0_size,accuracy_on_full,f1_macro_on_full,num_tokens,num_distinct_tokens,num_classes_in_l0,most_frequent_class_in_l0,l0_indices_hash,fitness_calc_time_sec
1,0,50,0.174664,0.019510,269,240,41,biscoito,185cd4a2a9,1.9785
1,1,50,0.171642,0.017802,280,248,42,cerveja,e3ac95795e,1.7779
1,2,50,0.186380,0.017488,286,253,39,outro farma,8ba802a9ff,1.5904
1,3,50,0.155545,0.017403,270,237,41,queijo,7f89325060,1.6780
1,4,50,0.161403,0.020301,268,247,44,padaria e confeitaria industrializado,552661143d,2.1533
1,5,50,0.136906,0.016777,279,249,42,biscoito,24ed0f3e23,1.9175
1,6,50,0.171961,0.018631,293,268,39,biscoito,5ad11e8366,1.9250
1,7,50,0.176940,0.020134,280,256,45,desodorante,d82d407041,1.7353
1,8,50,0.144295,0.013095,273,228,34,biscoito,64ca11a443,1.7125
1,9,50,0.164985,0.017579,276,249,39,prato pronto,f2fcb33828,1.7999
1,10,50,0.189908,0.019039,280,247,37,biscoito,6ec0f0f777,1.8622
1,11,50,0.145826,0.012979,270,244,37,iogurte,a6ab3f4375,1.8183
1,12,50,0.189309,0.018495,279,245,37,padaria e confeitaria industrializado,bbad16d797,1.7510
1,13,50,0.148289,0.015586,283,250,39,prato pronto,5bf2d4d833,1.5981
1,14,50,0.170430,0.018539,266,231,40,carne bovina,51a3d581b5,1.8553
1,15,50,0.169205,0.017183,280,252,40,chocolate,da9e8422dd,1.8689
1,16,50,0.185501,0.017144,273,249,39,biscoito,154496f63f,1.8856
1,17,50,0.167408,0.016627,278,244,36,biscoito,23950bbb92,1.7542
1,18,50,0.177580,0.014733,266,232,34,biscoito,aa52a1b3e2,1.7328
1,19,50,0.187738,0.021174,290,259,41,lava roupas,0c3cc8b220,1.7177
1,20,50,0.170204,0.017179,288,250,42,biscoito,76529de41a,1.7168
1,21,50,0.143536,0.016274,273,238,40,biscoito,fbe9a1000e,1.7001
1,22,50,0.170763,0.020012,260,236,39,padaria e confeitaria industrializado,1aa14c98fc,1.5952
1,23,50,0.197577,0.019513,279,254,41,biscoito,08b1dc671c,1.9109
1,24,50,0.137026,0.013503,263,238,38,carne de ave,10921c585f,1.7414
1,25,50,0.166715,0.016498,265,235,41,biscoito,b7cfb1bdec,1.8403
1,26,50,0.171575,0.018637,289,247,41,suco pronto,4670e064d1,1.7558
1,27,50,0.151857,0.019216,262,241,43,chocolate,37ff0a0e6f,1.7700
1,28,50,0.186273,0.019265,278,239,39,iogurte,5aab7d8c20,1.7347
1,29,50,0.176701,0.020868,261,231,42,iogurte,c16f80aa37,1.8632
1,30,50,0.160258,0.019558,288,255,40,outro farma,0fb8b9bfc9,1.7274
