generation,individual_id,l0_size,accuracy_on_full,f1_macro_on_full,num_tokens,num_distinct_tokens,num_classes_in_l0,most_frequent_class_in_l0,l0_indices_hash,fitness_calc_time_sec
1,0,500,0.456454,0.110054,2747,1591,174,biscoito,fb34256120,3.9129
1,1,500,0.467873,0.114852,2754,1570,176,biscoito,10473d7359,3.8964
1,2,500,0.461187,0.120048,2712,1580,190,biscoito,fdeaa43888,4.3545
1,3,500,0.466032,0.110725,2750,1570,181,biscoito,4aceff2a6e,4.1066
1,4,500,0.489094,0.130713,2753,1621,197,biscoito,cf60590cbd,4.0495
1,5,500,0.463244,0.113903,2779,1584,179,biscoito,2f4bedef6e,3.7734
1,6,500,0.474355,0.124180,2707,1587,194,biscoito,35b7fe8ad5,3.9498
1,7,500,0.474423,0.115396,2731,1595,174,iogurte,6b027969e6,4.0082
1,8,500,0.486222,0.118819,2717,1558,182,biscoito,df6d1668bd,4.1590
1,9,500,0.465137,0.119870,2733,1578,187,biscoito,4fd5101439,4.0540
1,10,500,0.470261,0.116104,2760,1593,172,biscoito,2407487a23,3.8621
1,11,500,0.452280,0.116755,2736,1633,197,biscoito,1cc959dd74,4.0186
1,12,500,0.473453,0.121060,2711,1593,191,biscoito,44e55483ee,3.9863
1,13,500,0.461722,0.115676,2732,1575,180,biscoito,60908a1ce8,4.0363
1,14,500,0.467318,0.107799,2697,1528,176,biscoito,7c2d5df7f1,4.0284
1,15,500,0.468496,0.127863,2776,1587,195,biscoito,13fef12b88,4.0420
1,16,500,0.461199,0.122822,2720,1636,198,biscoito,d39c1e6035,3.7775
1,17,500,0.461762,0.113414,2756,1644,175,biscoito,4cfe45fcce,4.4501
1,18,500,0.472498,0.120658,2750,1587,177,biscoito,34480f8a80,4.1024
1,19,500,0.470461,0.124629,2730,1579,190,biscoito,7c4b25dde2,4.1387
2,0,500,0.452280,0.116755,2736,1633,197,biscoito,1cc959dd74,4.0186
2,1,500,0.461762,0.113414,2756,1644,175,biscoito,4cfe45fcce,4.4501
2,2,500,0.467162,0.114246,2771,1650,177,biscoito,58aa23e85c,4.1098
2,3,500,0.470577,0.107320,2694,1528,172,biscoito,561331cc80,4.1507
2,4,500,0.467757,0.118189,2757,1571,188,biscoito,d2a8b3abb6,4.0083
2,5,500,0.468943,0.121173,2710,1595,193,biscoito,ebac0461f7,4.4623
2,6,500,0.463967,0.119640,2758,1643,186,biscoito,b961aedbe0,4.8328
2,7,500,0.464318,0.112930,2774,1581,179,biscoito,7eac0a0402,3.9015
2,8,500,0.463244,0.113903,2779,1584,179,biscoito,2f4bedef6e,3.7734
2,9,500,0.468388,0.125084,2712,1622,189,biscoito,2c2e817153,4.2986
2,10,500,0.476748,0.116098,2731,1595,187,biscoito,5fbf3cd4e2,3.8896
2,11,500,0.470217,0.117845,2736,1559,182,biscoito,9756078de0,3.9264
2,12,500,0.469347,0.120215,2765,1579,184,biscoito,735706c4e4,4.0009
2,13,500,0.454796,0.117471,2751,1628,196,biscoito,9c6f283ebc,3.8679
2,14,500,0.453202,0.115619,2697,1594,188,biscoito,f74f9fe00f,3.8966
2,15,500,0.461187,0.120048,2712,1580,190,biscoito,fdeaa43888,4.3545
2,16,500,0.463128,0.115777,2738,1576,179,biscoito,4aec0335aa,3.9358
2,17,500,0.471252,0.121134,2747,1606,179,biscoito,13aa4c15bf,3.9406
2,18,500,0.460416,0.120855,2715,1572,192,biscoito,21fdb4d5e6,3.9348
2,19,500,0.461187,0.120048,2712,1580,190,biscoito,fdeaa43888,4.3545
3,0,500,0.452280,0.116755,2736,1633,197,biscoito,1cc959dd74,4.0186
3,1,500,0.461878,0.124977,2718,1590,195,biscoito,1ce73ddd0e,4.3246
3,2,500,0.467290,0.114960,2768,1634,177,biscoito,37ea998271,3.9743
3,3,500,0.465896,0.118748,2753,1572,192,biscoito,9e332e7266,4.0487
3,4,500,0.457332,0.119613,2755,1615,195,biscoito,40f9ce9e60,4.3391
3,5,500,0.463244,0.113903,2779,1584,179,biscoito,2f4bedef6e,3.7734
3,6,500,0.463244,0.113903,2779,1584,179,biscoito,2f4bedef6e,3.7734
3,7,500,0.463128,0.115777,2738,1576,179,biscoito,4aec0335aa,3.9358
3,8,500,0.463128,0.115777,2738,1576,179,biscoito,4aec0335aa,3.9358
3,9,500,0.457196,0.119079,2705,1577,191,biscoito,af0b279ae8,3.9723
3,10,500,0.459777,0.118102,2712,1583,189,biscoito,3141955929,3.9535
3,11,500,0.462493,0.123886,2700,1579,195,biscoito,3561d6a9b7,3.8245
3,12,500,0.448158,0.115185,2766,1618,185,biscoito,081f3c7222,3.8002
3,13,500,0.453821,0.121821,2717,1652,200,biscoito,c90ccbdea4,4.0254
3,14,500,0.463244,0.118942,2711,1603,189,biscoito,47de4762a1,4.0285
3,15,500,0.461115,0.119781,2725,1610,194,biscoito,cc1d8812a5,4.0244
3,16,500,0.467477,0.115566,2748,1620,175,biscoito,c8645b18ec,4.0416
3,17,500,0.470213,0.111320,2784,1636,173,biscoito,2c7a80eeb4,3.7432
3,18,500,0.469175,0.114961,2766,1595,183,biscoito,6d97393805,3.7408
3,19,500,0.465353,0.119046,2708,1593,195,biscoito,67d0a73e2b,3.7871
4,0,500,0.448158,0.115185,2766,1618,185,biscoito,081f3c7222,3.8002
4,1,500,0.460532,0.116736,2745,1601,186,biscoito,48c4f2740e,3.9796
4,2,500,0.462321,0.123421,2672,1574,195,biscoito,40749d825b,3.8809
4,3,500,0.457196,0.119079,2705,1577,191,biscoito,af0b279ae8,3.9723
4,4,500,0.448158,0.115185,2766,1618,185,biscoito,081f3c7222,3.8002
4,5,500,0.461858,0.125082,2717,1593,196,biscoito,2a7f5c9f1a,3.7606
4,6,500,0.463395,0.123941,2700,1577,195,biscoito,7d43004200,3.9049
4,7,500,0.457196,0.119079,2705,1577,191,biscoito,af0b279ae8,3.9723
4,8,500,0.467477,0.115566,2748,1620,175,biscoito,c8645b18ec,4.0416
4,9,500,0.448158,0.115185,2766,1618,185,biscoito,081f3c7222,3.8002
4,10,500,0.448158,0.115185,2766,1618,185,biscoito,081f3c7222,3.8002
4,11,500,0.448158,0.115185,2766,1618,185,biscoito,081f3c7222,3.8002
4,12,500,0.448158,0.115185,2766,1618,185,biscoito,081f3c7222,3.8002
4,13,500,0.452899,0.119750,2729,1627,201,biscoito,01a0fac9aa,4.1009
4,14,500,0.464186,0.126006,2717,1648,202,biscoito,e70e8cd35a,3.8528
4,15,500,0.463224,0.115509,2695,1600,180,biscoito,e083b4b721,3.8461
4,16,500,0.460815,0.114732,2768,1607,180,biscoito,eadfdcb2f0,3.6847
