generation,individual_id,l0_size,accuracy_on_full,f1_macro_on_full,num_tokens,num_distinct_tokens,num_classes_in_l0,most_frequent_class_in_l0,l0_indices_hash,fitness_calc_time_sec
1,0,500,0.454828,0.119719,2745,1606,186,biscoito,305df6235b,3.1600
1,1,500,0.450574,0.116765,2717,1525,181,biscoito,85c39668aa,3.1183
1,2,500,0.475338,0.121873,2746,1581,186,biscoito,850602cb84,3.1031
1,3,500,0.476269,0.122490,2755,1584,187,biscoito,9a1a0b666d,3.1537
1,4,500,0.475054,0.122224,2741,1582,188,biscoito,5a245fd7eb,3.0975
1,5,500,0.480798,0.118868,2782,1585,183,biscoito,050a7f617f,3.6473
1,6,500,0.473013,0.114563,2724,1601,181,biscoito,a496dd5f86,3.2234
1,7,500,0.460847,0.116052,2782,1574,184,biscoito,2372b9fd09,3.1418
1,8,500,0.465656,0.119468,2726,1582,195,biscoito,22de4c967e,3.0595
1,9,500,0.466731,0.115634,2754,1603,185,biscoito,472c66be79,3.1161
1,10,500,0.473832,0.121326,2695,1566,190,biscoito,7a34d70f58,3.0494
1,11,500,0.471240,0.125192,2726,1586,193,biscoito,5e8da0bcf6,3.1981
1,12,500,0.470034,0.116672,2679,1563,187,biscoito,316f242218,3.0542
1,13,500,0.459265,0.116578,2744,1563,182,biscoito,e98b417f82,3.0643
1,14,500,0.463859,0.126837,2757,1606,191,biscoito,f2bfdcc146,3.1144
1,15,500,0.481269,0.122161,2725,1576,180,biscoito,51f87bb61e,3.1051
1,16,500,0.452248,0.108756,2719,1588,175,biscoito,761f7b02be,3.1311
1,17,500,0.476628,0.119002,2746,1587,186,biscoito,6fb92168cb,3.1267
1,18,500,0.478162,0.121067,2808,1582,172,biscoito,a6f2ff842b,3.0849
1,19,500,0.463563,0.110696,2707,1582,179,biscoito,62f712e51f,3.0718
2,0,500,0.452248,0.108756,2719,1588,175,biscoito,761f7b02be,3.1311
2,1,500,0.459689,0.120532,2732,1589,186,biscoito,f2b50b1a9a,3.1372
2,2,500,0.458247,0.108787,2739,1556,177,biscoito,4dfac6bd53,3.0733
2,3,500,0.463563,0.110696,2707,1582,179,biscoito,62f712e51f,3.0718
2,4,500,0.450574,0.116765,2717,1525,181,biscoito,85c39668aa,3.1183
2,5,500,0.465109,0.112653,2716,1556,182,biscoito,49d00c149e,3.1344
2,6,500,0.454872,0.118212,2706,1581,190,biscoito,e2a26ef54d,3.0889
2,7,500,0.474371,0.124383,2697,1586,192,biscoito,49c4a8ed24,3.0833
2,8,500,0.451864,0.113028,2773,1594,174,biscoito,adc7491381,3.1953
2,9,500,0.474427,0.114635,2715,1586,182,biscoito,59ff525557,3.1451
2,10,500,0.459289,0.111805,2728,1598,177,biscoito,5ad3393732,3.1259
2,11,500,0.467949,0.113345,2693,1571,180,biscoito,6d0714983b,3.1033
2,12,500,0.458395,0.114479,2740,1594,180,biscoito,c533a5d6c7,3.0986
2,13,500,0.455527,0.119916,2732,1550,187,biscoito,93edd225e4,3.0568
2,14,500,0.464546,0.110340,2692,1567,176,biscoito,80bb45af72,3.0592
2,15,500,0.454536,0.122921,2713,1588,202,biscoito,49beb737dc,3.1810
2,16,500,0.469495,0.110259,2709,1555,177,biscoito,79ec1534d8,3.1248
2,17,500,0.465361,0.118536,2747,1596,185,biscoito,9853e17bd9,3.0909
2,18,500,0.449296,0.112196,2751,1578,173,biscoito,169b63289b,3.1259
2,19,500,0.458782,0.110562,2725,1594,177,biscoito,00cce5055c,3.0959
3,0,500,0.452248,0.108756,2719,1588,175,biscoito,761f7b02be,3.1311
3,1,500,0.473756,0.109539,2688,1568,171,biscoito,f450acbca9,3.1973
3,2,500,0.453614,0.111869,2721,1607,180,biscoito,affcd540c8,3.0797
3,3,500,0.465680,0.114614,2700,1580,182,biscoito,1434a8aa5b,3.1104
3,4,500,0.468212,0.109708,2685,1561,176,biscoito,8ccda68e7d,3.1206
3,5,500,0.462549,0.110121,2717,1550,179,biscoito,5919763b47,3.1044
3,6,500,0.467410,0.112795,2684,1572,176,cerveja,d341422daa,3.0831
3,7,500,0.465752,0.115332,2721,1575,179,biscoito,89d1e23f1e,3.0946
3,8,500,0.454888,0.100276,2746,1544,166,biscoito,d6da2e587f,3.0827
3,9,500,0.448769,0.105110,2723,1569,172,biscoito,6624f0ad9c,3.0843
3,10,500,0.447519,0.108711,2735,1569,183,biscoito,5b9446dc03,3.1238
3,11,500,0.462225,0.113769,2723,1578,176,biscoito,0e886ed450,3.1044
3,12,500,0.473916,0.113961,2721,1602,180,biscoito,8d3bc267c1,3.1100
3,13,500,0.467346,0.110604,2729,1607,172,biscoito,2ea94785b5,3.1277
3,14,500,0.463439,0.113574,2699,1567,182,biscoito,056261013c,3.0823
3,15,500,0.457580,0.116061,2761,1582,175,biscoito,1184f03a83,3.1193
3,16,500,0.448270,0.106007,2731,1613,179,biscoito,99c19f8d54,3.0275
3,17,500,0.469435,0.111933,2731,1618,172,biscoito,f3d8ff8bd3,3.1801
3,18,500,0.462297,0.114476,2710,1566,187,biscoito,cbacb2361e,3.0853
3,19,500,0.471292,0.113812,2719,1611,172,biscoito,a27730fef6,3.1058
4,0,500,0.454888,0.100276,2746,1544,166,biscoito,d6da2e587f,3.0827
4,1,500,0.462477,0.107565,2705,1549,171,biscoito,2710ab73b6,3.1564
4,2,500,0.465796,0.114114,2703,1559,178,biscoito,4c81e5e2e0,3.0537
4,3,500,0.453570,0.100114,2750,1552,167,biscoito,850073fe0f,3.0918
4,4,500,0.469415,0.113213,2680,1566,175,biscoito,45be1f0613,3.0699
4,5,500,0.461079,0.107186,2701,1554,171,iogurte,d45afb7252,3.1070
4,6,500,0.467529,0.114111,2700,1559,177,biscoito,012be11aab,3.0846
4,7,500,0.453614,0.111869,2721,1607,180,biscoito,affcd540c8,3.0797
4,8,500,0.468212,0.109708,2685,1561,176,biscoito,8ccda68e7d,3.1206
4,9,500,0.450622,0.111077,2714,1599,178,biscoito,9fc6d1a9c0,3.0895
4,10,500,0.450926,0.107312,2741,1619,178,biscoito,1ff512f882,3.1476
4,11,500,0.460731,0.110609,2730,1536,174,biscoito,be91a3e2ec,3.0542
4,12,500,0.474999,0.108815,2700,1606,169,biscoito,b2c44ec22b,3.1767
4,13,500,0.477507,0.112679,2703,1570,171,biscoito,58e38cc351,3.1858
4,14,500,0.451916,0.106550,2710,1566,177,biscoito,340ff594c5,3.1292
4,15,500,0.478889,0.108679,2694,1553,170,biscoito,c283a4ac9b,3.2372
4,16,500,0.459289,0.116370,2690,1563,186,biscoito,dd6258c246,3.1584
4,17,500,0.458335,0.110226,2714,1587,176,biscoito,edff64b202,3.1436
4,18,500,0.449144,0.107972,2740,1573,181,aperitivo,7ad2d5c8b4,3.1572
4,19,500,0.444990,0.107999,2725,1577,175,biscoito,2f65be79bd,3.3378
5,0,500,0.453570,0.100114,2750,1552,167,biscoito,850073fe0f,3.0918
5,1,500,0.453570,0.100114,2750,1552,167,biscoito,850073fe0f,3.0918
