generation,individual_id,l0_size,accuracy_on_full,f1_macro_on_full,num_tokens,num_distinct_tokens,num_classes_in_l0,most_frequent_class_in_l0,l0_indices_hash,fitness_calc_time_sec
1,0,100,0.251189,0.041011,528,428,73,biscoito,250aab6632,3.0040
1,1,100,0.253566,0.031355,541,441,61,biscoito,c25cf544b6,3.0159
1,2,100,0.227843,0.028680,555,455,64,aperitivo,95dd0dcb8e,2.8378
1,3,100,0.249052,0.033317,557,452,70,biscoito,9bc9ac1ab3,2.9327
1,4,100,0.238771,0.034147,544,451,68,biscoito,5240b4fb60,2.7694
1,5,100,0.245262,0.035473,553,457,72,suco pronto,c99f775ea5,2.7406
1,6,100,0.210145,0.031086,548,447,71,outro farma,d89f4a709a,2.9185
1,7,100,0.252360,0.034027,555,447,64,biscoito,f933431249,2.9036
1,8,100,0.263927,0.033438,541,426,60,biscoito,f622e98912,3.0995
1,9,100,0.262844,0.038271,560,473,66,chocolate,c995fc3ce8,3.0495
1,10,100,0.233088,0.032482,533,448,70,biscoito,365d49216b,3.0153
1,11,100,0.247674,0.034979,518,416,66,biscoito,8ca5447861,3.1340
1,12,100,0.252831,0.032507,523,424,62,biscoito,f3428460b6,3.1725
1,13,100,0.225714,0.034289,541,437,66,suco pronto,bbb17ec740,3.6362
1,14,100,0.255926,0.032950,556,455,62,biscoito,7342bba18d,3.3801
1,15,100,0.231961,0.032646,543,462,68,cerveja,d29785bdfd,3.1451
1,16,100,0.246991,0.027606,570,459,56,biscoito,886fc3f98b,3.1432
1,17,100,0.266531,0.032653,562,465,64,biscoito,0b80582c3d,3.1499
1,18,100,0.188161,0.035172,556,453,81,cafe,6beac85c02,3.2060
1,19,100,0.250350,0.035322,536,443,68,biscoito,2327e0d9e3,3.1251
2,0,100,0.266531,0.032653,562,465,64,biscoito,0b80582c3d,3.1499
2,1,100,0.263927,0.033438,541,426,60,biscoito,f622e98912,3.0995
2,2,100,0.269123,0.033034,559,467,62,biscoito,52b09b4352,3.1126
2,3,100,0.259198,0.033049,544,429,61,biscoito,3de96db2be,3.0997
2,4,100,0.242630,0.033286,555,441,66,biscoito,57f52dc8b3,3.0894
2,5,100,0.260827,0.033688,541,432,60,biscoito,9639b9a456,3.0726
2,6,100,0.190913,0.031124,537,447,74,aperitivo,f8fd15038b,3.0806
2,7,100,0.262940,0.035459,547,437,61,macarrao,af1ed70cb3,2.9941
2,8,100,0.257041,0.034970,548,454,66,biscoito,84639f6f3f,3.0479
2,9,100,0.246149,0.034079,547,448,67,biscoito,903e4cb18e,3.0526
2,10,100,0.290164,0.037284,546,441,65,biscoito,1fe1bca553,3.1338
2,11,100,0.252887,0.037053,555,468,65,chocolate,731d025698,3.1651
2,12,100,0.253566,0.031355,541,441,61,biscoito,c25cf544b6,3.0159
2,13,100,0.249652,0.031947,542,442,63,biscoito,8fe8376f8a,3.0703
2,14,100,0.246716,0.032542,547,454,62,chocolate,46d5a15934,3.0510
2,15,100,0.288087,0.042069,554,446,69,biscoito,70f3298134,3.0933
