generation,individual_id,l0_size,accuracy_on_full,f1_macro_on_full,num_tokens,num_distinct_tokens,num_classes_in_l0,most_frequent_class_in_l0,l0_indices_hash,fitness_calc_time_sec
1,0,2500,0.665824,0.282879,13721,4654,351,biscoito,3f11a583f8,19.5574
1,1,2500,0.668252,0.270742,13697,4613,348,biscoito,bf632cd0f4,20.1648
1,2,2500,0.666143,0.276458,13779,4625,353,biscoito,b9a41405da,19.3714
1,3,2500,0.662956,0.280836,13720,4640,352,biscoito,68d0b50771,20.5432
1,4,2500,0.665349,0.281659,13699,4559,372,biscoito,268f4a0d34,20.7200
1,5,2500,0.662876,0.293070,13781,4612,364,biscoito,7d5cdf4d27,20.5225
1,6,2500,0.662309,0.278005,13632,4600,353,biscoito,8419e9827a,19.2190
1,7,2500,0.664330,0.272685,13823,4645,349,biscoito,e58b0dd517,20.1315
1,8,2500,0.666655,0.288828,13720,4670,362,biscoito,fe705b6d99,20.1089
1,9,2500,0.673333,0.281668,13750,4569,350,biscoito,f2a04735d6,19.6319
1,10,2500,0.678402,0.286218,13579,4532,360,biscoito,bc6aee9b61,19.7337
1,11,2500,0.658231,0.279057,13731,4531,357,biscoito,737afb3c0d,20.7795
1,12,2500,0.658335,0.277975,13620,4642,360,biscoito,9fd9fa4bbf,20.8122
1,13,2500,0.668588,0.290598,13784,4558,358,biscoito,81776fd850,20.6331
1,14,2500,0.659026,0.285771,13715,4624,362,biscoito,9350f21064,19.4639
1,15,2500,0.667210,0.277231,13759,4568,352,biscoito,e36e5e9ac0,20.6768
1,16,2500,0.670373,0.269696,13741,4691,346,biscoito,e55bfed15c,15.5761
1,17,2500,0.682292,0.292764,13728,4559,360,biscoito,9c50251719,15.2977
1,18,2500,0.660572,0.277979,13764,4562,353,biscoito,7b467d82be,15.1529
1,19,2500,0.662149,0.289502,13588,4570,367,biscoito,f46bc38bfc,14.2471
2,0,2500,0.670373,0.269696,13741,4691,346,biscoito,e55bfed15c,15.5761
2,3,2500,0.658335,0.277975,13620,4642,360,biscoito,9fd9fa4bbf,20.8122
2,4,2500,0.668252,0.270742,13697,4613,348,biscoito,bf632cd0f4,20.1648
2,9,2500,0.670373,0.269696,13741,4691,346,biscoito,e55bfed15c,15.5761
