generation,individual_id,l0_size,accuracy_on_full,f1_macro_on_full,num_tokens,num_distinct_tokens,num_classes_in_l0,most_frequent_class_in_l0,l0_indices_hash,fitness_calc_time_sec
1,0,10,0.071795,0.003656,54,52,10,amaciante,f78c7463a9,3.5367
1,1,10,0.092054,0.004912,53,53,8,biscoito,beb24cb646,3.1409
1,2,10,0.061402,0.003903,59,55,10,iogurte,062e3f1a53,3.2275
1,3,10,0.078905,0.003519,57,56,9,outro farma,c228754b1c,3.3788
1,4,10,0.088663,0.004816,53,52,10,suco pronto,181c38e377,3.2119
1,5,10,0.077147,0.003901,59,58,9,chocolate,048ba3eca2,3.6152
1,6,10,0.055139,0.003111,54,52,9,suco pronto,2c35a28cf8,3.9653
1,7,10,0.086202,0.004038,58,57,9,biscoito,c0796d4387,3.5012
1,8,10,0.034410,0.003928,54,53,10,pipoca pronta,0c61da2463,3.5008
1,9,10,0.073513,0.004122,50,50,10,energetico,f44d7fc97e,3.3819
1,10,10,0.026761,0.002278,50,48,10,alimento pet,e519f81ba5,3.1375
1,11,10,0.065225,0.004530,58,58,10,pipoca para microondas,151f7d3b7a,3.4435
1,12,10,0.062285,0.003123,50,50,10,cerveja,980a91ca9c,3.7324
1,13,10,0.093036,0.003522,59,56,8,biscoito,e9607d7044,3.8724
1,14,10,0.075729,0.003542,56,56,10,biscoito,e754318685,3.6992
1,15,10,0.041595,0.002960,57,55,9,multiuso,864aa90d49,3.6829
1,16,10,0.068788,0.002986,54,51,8,cafe,6be84bc56e,3.4044
1,17,10,0.115152,0.005277,56,54,9,chocolate,3138f5eb10,3.1134
1,18,10,0.057999,0.002663,54,52,9,biscoito,56983e7829,3.4870
1,19,10,0.094698,0.004352,57,55,10,proteina vegetal,7e50059564,3.8757
2,0,10,0.026761,0.002278,50,48,10,alimento pet,e519f81ba5,3.1375
2,1,10,0.057999,0.002663,54,52,9,biscoito,56983e7829,3.4870
2,2,10,0.035784,0.003088,50,48,10,ervilha,83e0207176,3.5898
2,3,10,0.075062,0.004872,51,50,10,bala,89d83bdc94,3.3592
2,4,10,0.054253,0.002707,49,49,10,padaria e confeitaria industrializado,d611613a92,3.5758
2,5,10,0.034018,0.002732,51,49,10,ervilha,52640b9442,3.6280
2,6,10,0.035061,0.002459,56,54,9,multiuso,ecc23c4b1a,3.6984
2,7,10,0.066962,0.003504,51,51,10,padaria e confeitaria industrializado,1daeb7cdb4,3.7495
