generation,individual_id,l0_size,accuracy_on_full,f1_macro_on_full,num_tokens,num_distinct_tokens,num_classes_in_l0,most_frequent_class_in_l0,l0_indices_hash,fitness_calc_time_sec
1,0,50,0.178791,0.020692,261,234,44,biscoito,f79de55a12,2.0269
1,1,50,0.189762,0.018305,272,248,41,biscoito,1069427192,1.5925
1,2,50,0.187032,0.018594,283,244,42,biscoito,d196833e64,1.7502
1,3,50,0.166409,0.015295,289,241,35,biscoito,788d7fdc12,1.6642
1,4,50,0.187445,0.018380,281,249,40,biscoito,d174cd0c50,1.7171
1,5,50,0.178352,0.016275,284,252,38,chocolate,475b00c17c,1.5752
1,6,50,0.158607,0.018678,273,244,41,refrigerante,e29ab2c2ff,1.7006
1,7,50,0.180083,0.016837,271,243,37,biscoito,be6e62ea0d,1.6822
1,8,50,0.175050,0.018060,268,243,39,chocolate,2da9574fe0,1.6466
1,9,50,0.173905,0.016246,268,240,39,biscoito,498be1552f,1.6491
1,10,50,0.194674,0.021117,279,247,38,biscoito,c330c6cea8,1.6462
1,11,50,0.182093,0.017035,275,242,39,biscoito,73929c52e1,1.5141
1,12,50,0.155119,0.019162,269,233,43,azeitona,97e6506461,1.5987
1,13,50,0.191985,0.016090,276,237,37,aperitivo,3724307748,1.6850
1,14,50,0.167368,0.018754,278,258,44,cerveja,cd550aed64,1.6200
1,15,50,0.183571,0.019047,290,261,40,padaria e confeitaria industrializado,64aa829017,1.6491
1,16,50,0.178046,0.017759,283,247,36,biscoito,2c24a2db20,1.7588
1,17,50,0.176168,0.015980,258,222,39,biscoito,e48452d7a8,1.6474
1,18,50,0.183557,0.019578,274,240,41,biscoito,e43506138b,1.6126
1,19,50,0.183691,0.017201,253,227,41,biscoito,3fcd840ca2,1.7008
1,20,50,0.182825,0.019233,273,235,41,iogurte,59c2f8cff8,1.6687
1,21,50,0.173559,0.013215,282,250,36,biscoito,3cf1725499,1.6796
1,22,50,0.139262,0.018291,266,240,43,cerveja,ef55be8ebe,1.6693
1,23,50,0.166383,0.017910,268,240,41,biscoito,fdacf20ea0,1.6115
1,24,50,0.199188,0.019318,275,244,38,biscoito,c385d30a82,1.7280
1,25,50,0.181094,0.018232,280,248,40,iogurte,1e4f3293ac,1.5005
1,26,50,0.165624,0.017025,289,256,40,lava roupas,6872a378e5,1.7404
1,27,50,0.185768,0.018505,264,230,39,iogurte,1f7a964b5c,1.8963
1,28,50,0.179843,0.018345,275,245,43,chocolate,b2cf27bf8a,1.6986
1,29,50,0.180948,0.020314,275,235,41,biscoito,8b1c66ca89,1.9710
1,30,50,0.156677,0.016826,266,234,39,carne suina,6b46631275,1.9556
1,31,50,0.153801,0.018608,281,256,43,cafe,571f81e181,1.9166
1,32,50,0.178764,0.018376,279,249,40,queijo,5a52016070,1.6996
1,33,50,0.158115,0.017707,274,240,40,biscoito,1059c2588b,1.8036
1,34,50,0.195180,0.019719,281,250,40,chocolate,2c3d1cea5d,1.6831
1,35,50,0.133884,0.017601,271,242,43,aperitivo,613fbd0a32,1.6442
1,36,50,0.144189,0.016720,268,246,43,refrigerante,b96a1b7c48,1.7525
1,37,50,0.187884,0.016743,291,260,38,biscoito,3a359ae594,1.6828
1,38,50,0.210065,0.019836,287,263,40,iogurte,5576312c89,1.8031
1,39,50,0.174864,0.017868,280,245,39,suco pronto,2abe9dabf8,1.6325
1,40,50,0.158900,0.019862,278,232,38,biscoito,81186640ab,2.3754
1,41,50,0.140288,0.016855,288,267,41,outro farma,96bcae1817,2.1260
1,42,50,0.199348,0.019550,277,244,42,iogurte,09a511f015,1.7105
1,43,50,0.173825,0.015786,281,246,38,padaria e confeitaria industrializado,28a12c0ed3,1.9678
1,44,50,0.179617,0.015856,276,249,37,iogurte,e821f8bd06,1.5982
1,45,50,0.187991,0.016218,284,251,35,cerveja,5f09c6b2ae,1.8848
1,46,50,0.161217,0.018296,278,254,40,biscoito,77dc706179,1.6864
1,47,50,0.173479,0.015910,275,247,39,refrigerante,ebc7f26e2d,1.6527
1,48,50,0.198349,0.019493,278,239,38,biscoito,9e4fc9a8a6,1.7476
1,49,50,0.167048,0.018165,274,257,43,cerveja,7c8b6889b9,1.6624
2,0,50,0.210065,0.019836,287,263,40,iogurte,5576312c89,1.8031
2,1,50,0.199348,0.019550,277,244,42,iogurte,09a511f015,1.7105
2,2,50,0.199188,0.019318,275,244,38,biscoito,c385d30a82,1.7280
2,3,50,0.198349,0.019493,278,239,38,biscoito,9e4fc9a8a6,1.7476
2,4,50,0.195180,0.019719,281,250,40,chocolate,2c3d1cea5d,1.6831
2,5,50,0.173026,0.018024,279,255,43,escova de dentes,a565f0dc96,1.8387
2,6,50,0.157582,0.017431,267,238,41,biscoito,e730c795d9,1.6838
2,7,50,0.182905,0.020054,273,236,37,iogurte,8687f58d3b,1.7288
2,8,50,0.162136,0.016596,289,245,40,biscoito,57e306d5bd,1.6652
2,9,50,0.198136,0.017827,284,247,34,creme dental,3ee9439cc1,1.6287
2,10,50,0.176448,0.017501,273,241,40,suco pronto,2425905d82,1.7582
2,11,50,0.178725,0.018715,277,249,41,creme dental,8869703275,1.8120
2,12,50,0.213500,0.020497,284,253,37,suco pronto,a1edbd8070,1.7077
2,13,50,0.170190,0.014227,277,239,36,biscoito,16489bf16f,1.6347
2,14,50,0.199121,0.020139,275,242,42,iogurte,432f8ea877,1.5960
2,15,50,0.204274,0.018829,285,261,39,iogurte,52b501ae55,1.8778
2,16,50,0.202743,0.020406,279,246,43,iogurte,419c2d7e2b,1.7695
2,17,50,0.193609,0.018472,281,250,40,biscoito,03c85b59e0,1.8545
2,18,50,0.176168,0.017976,267,240,37,iogurte,21435819fe,1.8223
2,19,50,0.185501,0.017023,268,232,37,macarrao,d71927b9b3,1.6505
2,20,50,0.169897,0.016057,274,231,35,biscoito,09103f56da,1.6215
2,21,50,0.199348,0.019550,277,244,42,iogurte,09a511f015,1.7105
2,22,50,0.199348,0.019550,277,244,42,iogurte,09a511f015,1.7105
2,23,50,0.193583,0.019012,274,245,38,biscoito,8b72f029fb,1.7432
2,24,50,0.186473,0.020539,278,243,38,creme dental,a7e357721d,1.5610
2,25,50,0.194342,0.020029,284,254,39,queijo,3f860f2625,1.8158
2,26,50,0.178898,0.017749,276,246,40,outro farma,e05ff6d2d2,1.7347
2,27,50,0.201544,0.019101,278,255,44,cerveja,790f9a97f8,1.5975
2,28,50,0.166809,0.017770,273,249,41,biscoito,3b72a598f5,1.7815
2,29,50,0.189762,0.018305,272,248,41,biscoito,1069427192,1.5925
2,30,50,0.183691,0.017201,253,227,41,biscoito,3fcd840ca2,1.7008
2,31,50,0.215750,0.019376,289,260,41,biscoito,92e0876aca,1.6637
2,32,50,0.176475,0.020160,278,251,40,biscoito,5d437f607b,1.6308
2,33,50,0.191426,0.017175,296,267,40,biscoito,1c9be9932b,1.7054
2,34,50,0.172400,0.013635,277,246,36,biscoito,058da47be0,1.7342
2,35,50,0.215590,0.017362,278,242,35,biscoito,382a482839,1.6499
2,36,50,0.195194,0.019396,285,258,43,chocolate,24d891821d,1.6971
2,37,50,0.186220,0.019649,264,233,42,cafe,a0455ff38a,1.6335
2,38,50,0.206018,0.018859,287,261,36,biscoito,69fb07eec7,1.7757
2,39,50,0.188111,0.018394,266,231,38,biscoito,5b8771a03c,1.6830
2,40,50,0.204793,0.021691,273,243,40,suco pronto,ae8de9a1d7,1.7074
2,41,50,0.177739,0.018036,275,239,40,iogurte,810a274879,1.7068
2,42,50,0.197470,0.019569,273,242,39,suco pronto,aad816fa19,1.6308
2,43,50,0.185674,0.015794,279,248,39,biscoito,f08ac21242,1.7150
2,44,50,0.165717,0.016068,280,248,39,biscoito,74c0245299,1.5704
2,45,50,0.192171,0.018583,285,255,37,biscoito,308424d3a1,1.8254
2,46,50,0.197377,0.018803,283,252,39,padaria e confeitaria industrializado,da81a91af5,1.9354
2,47,50,0.161430,0.016874,287,243,41,biscoito,e51c282302,1.5792
2,48,50,0.203621,0.020085,271,242,43,queijo,f8cdefb190,1.7340
2,49,50,0.219372,0.022579,280,258,39,multiuso,d1ff2099ed,1.6374
3,0,50,0.219372,0.022579,280,258,39,multiuso,d1ff2099ed,1.6374
3,1,50,0.215750,0.019376,289,260,41,biscoito,92e0876aca,1.6637
3,2,50,0.215590,0.017362,278,242,35,biscoito,382a482839,1.6499
3,3,50,0.213500,0.020497,284,253,37,suco pronto,a1edbd8070,1.7077
3,4,50,0.210065,0.019836,287,263,40,iogurte,5576312c89,1.8031
3,5,50,0.186313,0.019616,287,255,40,queijo,37a79afcbc,1.7986
3,6,50,0.208894,0.020730,271,245,37,suco pronto,219268112f,1.5982
3,7,50,0.184130,0.019257,279,250,41,queijo,17c16fee9d,1.7017
3,8,50,0.199254,0.020768,290,266,41,chocolate,89c4539acd,1.6912
3,9,50,0.204540,0.021599,272,250,42,saco de lixo,e43e5b9e36,1.6283
3,10,50,0.188151,0.020306,286,246,42,iogurte,b40218b316,1.8932
3,11,50,0.215750,0.019376,289,260,41,biscoito,92e0876aca,1.6637
3,12,50,0.186220,0.019649,264,233,42,cafe,a0455ff38a,1.6335
3,13,50,0.200506,0.019418,277,244,42,iogurte,58c466dc87,1.8969
3,14,50,0.193583,0.019012,274,245,38,biscoito,8b72f029fb,1.7432
3,15,50,0.198442,0.019335,272,239,40,shampoo,b3690d3338,1.7451
3,16,50,0.165810,0.018153,284,261,43,multiuso,99c141d428,1.5841
3,17,50,0.220796,0.018153,274,247,34,aperitivo,db945f3b3b,1.6407
3,18,50,0.192877,0.018346,281,247,38,multiuso,9e7063f3ad,1.6346
3,19,50,0.211423,0.019419,281,253,40,biscoito,a73d4e6c44,1.6538
3,20,50,0.199893,0.019065,275,242,40,biscoito,80f29c7038,1.6932
3,21,50,0.204793,0.021691,273,243,40,suco pronto,ae8de9a1d7,1.7074
3,22,50,0.206018,0.018859,287,261,36,biscoito,69fb07eec7,1.7757
3,23,50,0.205898,0.021924,275,252,40,sabonete,18f5f6e0c1,1.6835
3,24,50,0.185807,0.015326,289,250,31,creme dental,baa0e1faa4,1.6906
3,25,50,0.199467,0.019400,289,249,40,iogurte,893001f3f2,1.5959
3,26,50,0.229304,0.024300,268,248,42,saco de lixo,81c778b8e0,1.6716
3,27,50,0.201318,0.015037,277,236,33,iogurte,a8f2bf39fd,1.7349
3,28,50,0.200439,0.019356,280,250,43,cerveja,4a81c475bd,1.9526
3,29,50,0.180469,0.016792,274,247,38,iogurte,a7eb07077e,1.7522
3,30,50,0.187032,0.019350,288,256,41,chocolate,8b1ac97128,1.6471
3,31,50,0.197004,0.016683,301,263,38,biscoito,dffe1307af,1.6534
3,32,50,0.182226,0.017508,279,246,36,creme dental,cf90401ae9,1.7799
3,33,50,0.208667,0.021094,270,233,40,biscoito,f75bc60e8a,1.6360
3,34,50,0.182093,0.016836,271,233,35,suco pronto,e7558ebfbf,1.7370
3,35,50,0.213700,0.020423,284,262,45,cerveja,539914f8f8,1.8127
