generation,individual_id,l0_size,accuracy_on_full,f1_macro_on_full,num_tokens,num_distinct_tokens,num_classes_in_l0,most_frequent_class_in_l0,l0_indices_hash,fitness_calc_time_sec
1,0,30000,0.845142,0.609917,164178,18661,572,biscoito,4893deb88b,10.1896
1,1,30000,0.845685,0.615123,165137,18468,569,biscoito,f1da89f462,11.7627
1,2,30000,0.844639,0.597246,164708,18594,566,biscoito,8c418e848e,11.2674
1,3,30000,0.843489,0.606488,164710,18604,576,biscoito,f77c5952b3,9.2083
1,4,30000,0.845553,0.617041,164584,18546,583,biscoito,c081803dbc,9.6265
1,5,30000,0.844116,0.613585,164863,18491,580,biscoito,29f3b8657c,9.2118
1,6,30000,0.844331,0.620591,164491,18617,584,biscoito,598326f5fb,10.7719
1,7,30000,0.842362,0.616418,164635,18572,585,biscoito,817bcf2a4e,11.3726
1,8,30000,0.845230,0.614741,164581,18461,579,biscoito,0a531e472a,14.9325
1,9,30000,0.846828,0.622444,164499,18471,588,biscoito,36a6e5a3a1,10.5066
1,10,30000,0.846037,0.616854,164768,18580,582,biscoito,64cc345a64,11.0308
1,11,30000,0.842482,0.608499,165037,18422,578,biscoito,771bfb5c7c,12.9854
1,12,30000,0.845110,0.616983,164226,18689,579,biscoito,1e751489c8,14.6692
1,13,30000,0.844323,0.622164,164885,18553,584,biscoito,baa697dffe,11.1953
1,14,30000,0.846209,0.623120,164817,18641,588,biscoito,9fb7c2c946,9.8567
1,15,30000,0.845138,0.615455,164783,18507,586,biscoito,25ba2f21cb,9.4096
1,16,30000,0.845929,0.618562,164912,18633,578,biscoito,4d75056029,9.1642
1,17,30000,0.846161,0.613874,164817,18498,572,biscoito,fdc85aa323,9.8425
1,18,30000,0.845973,0.618372,164225,18754,582,biscoito,e6b965f291,8.8775
1,19,30000,0.845741,0.612836,164363,18597,577,biscoito,753d370752,11.4367
2,0,30000,0.844639,0.597246,164708,18594,566,biscoito,8c418e848e,11.2674
2,1,30000,0.844064,0.611206,165040,18480,572,biscoito,3ef7562ce4,10.9095
2,2,30000,0.844906,0.605947,164388,18616,572,biscoito,23bb01b372,9.9600
2,3,30000,0.845589,0.609262,165019,18475,566,biscoito,e41aca0394,9.5186
2,4,30000,0.844359,0.612344,164561,18564,579,biscoito,2499d905ed,10.5751
2,5,30000,0.846161,0.613874,164817,18498,572,biscoito,fdc85aa323,9.8425
2,6,30000,0.844639,0.597246,164708,18594,566,biscoito,8c418e848e,11.2674
2,7,30000,0.844307,0.608609,164235,18635,573,biscoito,12366a11e2,9.7840
2,8,30000,0.847199,0.612430,165023,18536,568,biscoito,832e22210d,9.1273
2,9,30000,0.846037,0.616854,164768,18580,582,biscoito,64cc345a64,11.0308
2,10,30000,0.845685,0.615123,165137,18468,569,biscoito,f1da89f462,11.7627
2,11,30000,0.843489,0.606488,164710,18604,576,biscoito,f77c5952b3,9.2083
2,12,30000,0.843489,0.606488,164710,18604,576,biscoito,f77c5952b3,9.2083
2,13,30000,0.845605,0.613782,164094,18643,580,biscoito,c543985eb9,9.9841
2,14,30000,0.843616,0.611995,164758,18617,577,biscoito,16d8bc00c3,9.1552
2,15,30000,0.847271,0.608756,164681,18665,581,biscoito,d320a805e8,13.5225
2,16,30000,0.844447,0.619518,164938,18563,578,biscoito,5b3de4c993,12.8857
2,17,30000,0.844347,0.619928,164997,18609,581,biscoito,c20675f290,10.5872
2,18,30000,0.840792,0.605509,164761,18436,573,biscoito,e64b36012e,10.6534
2,19,30000,0.843489,0.606488,164710,18604,576,biscoito,f77c5952b3,9.2083
3,0,30000,0.844639,0.597246,164708,18594,566,biscoito,8c418e848e,11.2674
3,1,30000,0.844459,0.614598,164554,18488,573,biscoito,10dd63e384,10.2996
3,2,30000,0.843664,0.601836,165562,18371,573,biscoito,42a94fe408,9.1604
