generation,individual_id,l0_size,accuracy_on_full,f1_macro_on_full,num_tokens,num_distinct_tokens,num_classes_in_l0,most_frequent_class_in_l0,l0_indices_hash,fitness_calc_time_sec
1,0,30000,0.845917,0.608142,164596,18561,577,biscoito,b7ef8b12a9,15.5978
1,1,30000,0.844579,0.620432,164501,18678,588,biscoito,34f7132af8,13.3403
1,2,30000,0.845502,0.616290,164753,18552,580,biscoito,5b3b3ef561,12.7851
1,3,30000,0.846205,0.617798,164660,18639,580,biscoito,d290c9a9bc,11.2975
1,4,30000,0.845937,0.602503,164599,18434,566,biscoito,704ddb73f7,11.2357
1,5,30000,0.847595,0.622379,164241,18678,590,biscoito,383607dd15,11.2218
1,6,30000,0.845338,0.621695,164881,18603,583,biscoito,1ddd428a5a,12.8001
1,7,30000,0.843860,0.605682,164397,18578,578,biscoito,9dac23747d,15.4225
1,8,30000,0.844691,0.605786,164577,18444,573,biscoito,b9d4b98e08,15.8695
1,9,30000,0.844727,0.612869,164801,18612,581,biscoito,74cc9e6a68,19.1461
1,10,30000,0.845418,0.613759,164608,18408,578,biscoito,c5306e9154,17.2121
1,11,30000,0.844511,0.627813,164727,18643,584,biscoito,751735c967,14.2365
1,12,30000,0.844403,0.609817,164256,18643,572,biscoito,6cb6f581a6,13.0484
1,13,30000,0.844978,0.605789,164349,18625,574,biscoito,e34048c650,11.0682
1,14,30000,0.847087,0.615586,164724,18593,576,biscoito,e19310a61f,10.2677
1,15,30000,0.845649,0.612591,164711,18596,582,biscoito,2b5c2e7603,10.8795
1,16,30000,0.845270,0.617396,164244,18734,583,biscoito,b2f16e2d36,10.9718
1,17,30000,0.847107,0.612423,164755,18716,573,biscoito,37ca0bf052,10.4284
1,18,30000,0.846604,0.614938,164670,18487,578,biscoito,8dea8f1e53,10.5180
1,19,30000,0.845038,0.617241,164136,18504,580,biscoito,29ca178f31,10.2451
2,0,30000,0.843860,0.605682,164397,18578,578,biscoito,9dac23747d,15.4225
2,1,30000,0.844775,0.619746,164585,18712,586,biscoito,9d5b9d73a9,10.7726
2,2,30000,0.846864,0.610823,164526,18488,576,biscoito,543c814d3c,11.2087
2,3,30000,0.844819,0.622386,164603,18641,588,biscoito,59d0a5fe69,10.7094
2,4,30000,0.843656,0.603289,164321,18600,569,biscoito,5996879ba1,10.5442
2,5,30000,0.845090,0.623090,164404,18717,590,biscoito,ba36b900aa,10.5316
2,6,30000,0.845194,0.607677,164387,18468,573,biscoito,61f4f70c65,10.4608
2,7,30000,0.844199,0.619423,164502,18649,588,biscoito,550021c926,10.9722
2,8,30000,0.845126,0.604466,164610,18482,571,biscoito,3e4707e96b,10.7950
2,9,30000,0.845038,0.617241,164136,18504,580,biscoito,29ca178f31,10.2451
2,10,30000,0.844691,0.605786,164577,18444,573,biscoito,b9d4b98e08,15.8695
2,11,30000,0.843860,0.605682,164397,18578,578,biscoito,9dac23747d,15.4225
2,12,30000,0.844727,0.612869,164801,18612,581,biscoito,74cc9e6a68,19.1461
2,13,30000,0.845238,0.617416,164334,18716,581,biscoito,86282ee53a,10.9326
2,14,30000,0.843928,0.609754,164189,18643,576,biscoito,4bd52173b6,11.1319
2,15,30000,0.846320,0.614429,164522,18420,583,biscoito,5173267f5c,10.2929
2,16,30000,0.845569,0.610066,164270,18556,575,biscoito,be63ef0798,10.3075
2,17,30000,0.845278,0.613607,164634,18541,581,biscoito,eefaf8e993,10.8649
2,18,30000,0.844759,0.609584,164394,18688,570,biscoito,35065af739,10.5715
2,19,30000,0.845106,0.615268,164530,18455,585,biscoito,943f774814,10.5051
3,0,30000,0.843656,0.603289,164321,18600,569,biscoito,5996879ba1,10.5442
3,1,30000,0.843656,0.603289,164321,18600,569,biscoito,5996879ba1,10.5442
3,2,30000,0.843656,0.603289,164321,18600,569,biscoito,5996879ba1,10.5442
3,3,30000,0.844599,0.621784,164649,18655,583,biscoito,55063bb707,11.3539
3,4,30000,0.843245,0.609689,164118,18377,576,biscoito,71e26d44fb,10.6862
3,5,30000,0.845106,0.615268,164530,18455,585,biscoito,943f774814,10.5051
3,6,30000,0.845126,0.604466,164610,18482,571,biscoito,3e4707e96b,10.7950
