nm_item,nm_product,metric_value,metric_type,optimization_goal
CLUB SOCIAL CEBOLA E SALSA 141G,biscoito,0.12603424165547958,f1_macro_on_full,minimize
OVO KITKAT WHITE 227G,ovo de pascoa,0.12603424165547958,f1_macro_on_full,minimize
"SHAMPOO SEDA 325ML, LIMP MICELAR",shampoo,0.12603424165547958,f1_macro_on_full,minimize
CHOC SNICKERS 45g,chocolate,0.12603424165547958,f1_macro_on_full,minimize
LIMP M-USO UAU 500ML-FR FLORAL INTENSE,multiuso,0.12603424165547958,f1_macro_on_full,minimize
MARG DELICIA C/S CHEF ALHO/CEB 500G,margarina,0.12603424165547958,f1_macro_on_full,minimize
NUGGET SAD FG CR  300G,empanado congelado,0.12603424165547958,f1_macro_on_full,minimize
CHOC TAB LACTOSE FREE VALOR MILK 100G,chocolate,0.12603424165547958,f1_macro_on_full,minimize
ETIQUETA ESC.TILIBRA ACADEMIE   CT   8UN,_RARE_,0.12603424165547958,f1_macro_on_full,minimize
MAC LETRINHAS ADRIA 500G C/OVOS,macarrao,0.12603424165547958,f1_macro_on_full,minimize
VINHO CAFE CULTRE PINOTAGE 750ML,vinho importado,0.12603424165547958,f1_macro_on_full,minimize
ROSCA COCO C/ CHOCO FAB PROP 200G,padaria e confeitaria fresca,0.12603424165547958,f1_macro_on_full,minimize
FERM BIOLOG SECO DR.OETKER 10G INST,fermento,0.12603424165547958,f1_macro_on_full,minimize
OVO PASCOA NESTLE ZERO ACUCAR 160G,ovo de pascoa,0.12603424165547958,f1_macro_on_full,minimize
APAR. PRESTO REGULAR            CT   2UN,aparelho de barbear e depilatorio,0.12603424165547958,f1_macro_on_full,minimize
QA GELATINA UVA 20G,gelatina,0.12603424165547958,f1_macro_on_full,minimize
"MAC RENATA C/O 500G, ESPAG 9, .",macarrao,0.12603424165547958,f1_macro_on_full,minimize
DES AERO AXE MARINE MINERAIS 152ML (M),desodorante,0.12603424165547958,f1_macro_on_full,minimize
BEB LAC ITAMBE WHEY 15 CHOC 250ML,bebida lactea,0.12603424165547958,f1_macro_on_full,minimize
FILT PAPEL 103 3 CORACOES C30 UN,coador,0.12603424165547958,f1_macro_on_full,minimize
CALLA COLORIDA P14 PT14,plantas e sementes,0.12603424165547958,f1_macro_on_full,minimize
MINI PAO FRANCES Kg,padaria e confeitaria fresca,0.12603424165547958,f1_macro_on_full,minimize
"BISC RECH BONO 90G, CHOCOLATE",biscoito,0.12603424165547958,f1_macro_on_full,minimize
"SALGADINHO MILHO BRETAS 60G, REQUEIJAO",aperitivo,0.12603424165547958,f1_macro_on_full,minimize
LIMP VIDRO CIF SACH 450ML ULTRA RAPIDO,limpa vidros,0.12603424165547958,f1_macro_on_full,minimize
IOGURTE DANONE VITAMINA GFA 170G,iogurte,0.12603424165547958,f1_macro_on_full,minimize
SH/COND PANTENE CACHOS 525ML,kit para cabelos,0.12603424165547958,f1_macro_on_full,minimize
UVA VITORIA 500G,uva,0.12603424165547958,f1_macro_on_full,minimize
DANONE GREGO FLOCOS POTE 90G,iogurte,0.12603424165547958,f1_macro_on_full,minimize
POTE DESC CHERRY PRAFESTA 200ML C/10UN BCO,recipientes,0.12603424165547958,f1_macro_on_full,minimize
CAFE PILAO 250GR DESCAFEINADO,cafe,0.12603424165547958,f1_macro_on_full,minimize
IOG LIQ ACTIVIA 800G ZLAC MORANGO,iogurte,0.12603424165547958,f1_macro_on_full,minimize
SALGADINHO DORITOS 84G SWEET CHILI,aperitivo,0.12603424165547958,f1_macro_on_full,minimize
MARGARINA CREMOSY               PT   1KG,margarina,0.12603424165547958,f1_macro_on_full,minimize
SUCO DE LARANJA TROPISUCO 900ML,suco pronto,0.12603424165547958,f1_macro_on_full,minimize
ACHOC EM PO TODDY 380G LIGHT,achocolatado,0.12603424165547958,f1_macro_on_full,minimize
REFRESCO PO FRISCO PC 25G UVA,preparo para suco,0.12603424165547958,f1_macro_on_full,minimize
ACUCAR CRISTAL ALEGRE 1kg,acucar,0.12603424165547958,f1_macro_on_full,minimize
GOMA MASCAR MENTOS WINTERGREEN 56G,goma de mascar,0.12603424165547958,f1_macro_on_full,minimize
CHOC NESTLE PRESTIGIO BCO BR 33G,chocolate,0.12603424165547958,f1_macro_on_full,minimize
AMENDOIM/PASSAS ANGELICA 80G,amendoim,0.12603424165547958,f1_macro_on_full,minimize
DROPS HALLS UN PRATA MENTA,bala,0.12603424165547958,f1_macro_on_full,minimize
AGUA SMART WATER ZERO SODIO S/G 591ML,agua,0.12603424165547958,f1_macro_on_full,minimize
CHOC NESTLE 90G  ALPINO,chocolate,0.12603424165547958,f1_macro_on_full,minimize
AZEITE OLIVA MONINI EXT VIRGEM 500ml,azeite de oliva,0.12603424165547958,f1_macro_on_full,minimize
DESINF PINHO BRIL PLUS PET SILVES 1000ml,desinfetante,0.12603424165547958,f1_macro_on_full,minimize
