generation,individual_id,l0_size,accuracy_on_full,f1_macro_on_full,num_tokens,num_distinct_tokens,num_classes_in_l0,most_frequent_class_in_l0,l0_indices_hash,fitness_calc_time_sec
1,0,1000,0.560530,0.182726,5499,2570,257,biscoito,1d071ac277,3.3207
1,1,1000,0.561580,0.183375,5499,2534,258,biscoito,92d06c8290,3.2132
1,2,1000,0.560665,0.183056,5493,2532,262,biscoito,6c57843f6e,3.2203
1,3,1000,0.574218,0.194947,5526,2569,261,biscoito,73be56a642,3.2103
1,4,1000,0.562998,0.176531,5512,2550,256,biscoito,437d8525b4,3.2110
1,5,1000,0.567939,0.185920,5559,2562,262,biscoito,ae707b2bbf,3.2712
1,6,1000,0.565910,0.182314,5455,2551,262,biscoito,41dbd66a82,3.2853
1,7,1000,0.556008,0.177610,5554,2616,265,biscoito,e33374d82f,3.1698
1,8,1000,0.563357,0.185291,5465,2582,261,biscoito,eec08765eb,3.2370
1,9,1000,0.555960,0.180822,5505,2606,253,biscoito,c087fbd627,3.1759
1,10,1000,0.560238,0.182744,5404,2540,262,biscoito,56c7aa222b,3.5802
1,11,1000,0.567104,0.181588,5510,2585,249,biscoito,aa1573dc7f,3.4525
1,12,1000,0.558029,0.178523,5426,2602,261,biscoito,7912100ba7,3.1425
1,13,1000,0.554247,0.176370,5525,2549,245,biscoito,5d48dc0c26,3.2154
1,14,1000,0.555185,0.182934,5490,2561,255,biscoito,80ff87a1cb,3.1544
1,15,1000,0.565674,0.185580,5474,2581,255,biscoito,6ef55cd7fb,3.2225
1,16,1000,0.547884,0.171732,5474,2581,253,biscoito,3b039d758c,3.2196
1,17,1000,0.576015,0.184603,5548,2545,263,biscoito,e8d28e10a0,3.4302
1,18,1000,0.566836,0.185257,5561,2513,256,biscoito,d4b0a1bcd8,3.2304
1,19,1000,0.551950,0.177439,5441,2568,256,biscoito,0eb904a2d9,3.2373
2,0,1000,0.547884,0.171732,5474,2581,253,biscoito,3b039d758c,3.2196
2,1,1000,0.554247,0.176370,5525,2549,245,biscoito,5d48dc0c26,3.2154
2,2,1000,0.551487,0.175928,5459,2546,259,biscoito,7b938ce33d,3.2246
2,3,1000,0.567032,0.177617,5464,2512,252,biscoito,3173a72d76,3.2459
2,4,1000,0.556168,0.172939,5411,2523,243,biscoito,f222120924,3.7646
2,5,1000,0.560186,0.183100,5434,2582,265,biscoito,8728a87a8f,3.0952
2,6,1000,0.556995,0.179140,5460,2577,257,biscoito,19be47438f,3.0850
2,7,1000,0.551207,0.177396,5492,2559,257,biscoito,0ec98c10cc,3.0581
2,8,1000,0.562047,0.180914,5511,2577,255,biscoito,db35028d1c,3.0598
2,9,1000,0.565910,0.182314,5455,2551,262,biscoito,41dbd66a82,3.2853
2,10,1000,0.541350,0.168260,5482,2552,252,biscoito,b07c8c0b09,3.0633
2,11,1000,0.558029,0.178523,5426,2602,261,biscoito,7912100ba7,3.1425
2,12,1000,0.551515,0.176114,5427,2580,258,biscoito,4bd7236a02,3.0982
2,13,1000,0.560949,0.182882,5511,2538,252,biscoito,f3f98ce6d1,3.1365
2,14,1000,0.544405,0.171308,5443,2546,251,biscoito,88bd4f7b9c,3.0532
2,15,1000,0.555585,0.183505,5498,2601,264,biscoito,4db1e1e48c,3.1040
2,16,1000,0.558992,0.178028,5468,2567,260,biscoito,d92b26f4fc,3.0871
2,17,1000,0.554183,0.183503,5483,2573,255,biscoito,ee3c9e061f,3.0748
2,18,1000,0.554247,0.176370,5525,2549,245,biscoito,5d48dc0c26,3.2154
2,19,1000,0.547884,0.171732,5474,2581,253,biscoito,3b039d758c,3.2196
3,0,1000,0.541350,0.168260,5482,2552,252,biscoito,b07c8c0b09,3.0633
3,1,1000,0.544405,0.171308,5443,2546,251,biscoito,88bd4f7b9c,3.0532
3,2,1000,0.552441,0.170775,5467,2538,246,biscoito,8d536428a3,3.0859
3,3,1000,0.548935,0.181372,5457,2535,258,biscoito,e2a09d0b2b,3.0905
3,4,1000,0.551323,0.172181,5475,2535,249,biscoito,1f8ab47733,3.1086
3,5,1000,0.549506,0.170767,5409,2535,254,biscoito,c5c191d717,3.1000
3,6,1000,0.549174,0.181180,5529,2539,248,biscoito,c20d8e0a38,3.0724
3,7,1000,0.550928,0.166955,5442,2555,243,biscoito,9c87f77e7c,3.1635
3,8,1000,0.552993,0.181304,5504,2565,262,biscoito,ba4af91a26,3.3993
3,9,1000,0.556272,0.173524,5448,2584,247,biscoito,fe7d794a1a,3.2022
3,10,1000,0.559383,0.185898,5448,2527,262,biscoito,36fd40420b,3.1932
3,11,1000,0.558209,0.171803,5523,2576,245,biscoito,cdcff8d6f5,3.1634
3,12,1000,0.542796,0.168259,5487,2551,252,biscoito,db4b4cd359,3.1719
3,13,1000,0.553033,0.175697,5520,2554,244,biscoito,f27a487e15,3.1555
3,14,1000,0.549733,0.174694,5406,2571,254,biscoito,01cd047b4f,3.2074
3,15,1000,0.552877,0.181915,5513,2555,262,biscoito,21c8b09626,3.1218
3,16,1000,0.547884,0.171732,5474,2581,253,biscoito,3b039d758c,3.2196
3,17,1000,0.556168,0.172939,5411,2523,243,biscoito,f222120924,3.7646
3,18,1000,0.561648,0.179828,5427,2563,251,biscoito,fd0e14ef87,3.1097
3,19,1000,0.557654,0.183340,5481,2580,262,biscoito,6d2e8d3826,3.1410
4,0,1000,0.550928,0.166955,5442,2555,243,biscoito,9c87f77e7c,3.1635
4,1,1000,0.542796,0.168259,5487,2551,252,biscoito,db4b4cd359,3.1719
4,2,1000,0.549530,0.169790,5451,2560,247,biscoito,3262396ee6,3.1273
