generation,individual_id,l0_size,accuracy_on_full,f1_macro_on_full,num_tokens,num_distinct_tokens,num_classes_in_l0,most_frequent_class_in_l0,l0_indices_hash,fitness_calc_time_sec
1,0,1000,0.567296,0.175382,5482,2572,249,biscoito,e814f1d6e3,3.7655
1,1,1000,0.569165,0.180171,5471,2559,246,biscoito,78899fe03e,3.6172
1,2,1000,0.575568,0.189036,5497,2587,263,biscoito,17ea75e1d0,3.6439
1,3,1000,0.557566,0.176992,5512,2572,253,biscoito,70636bb5a3,3.7402
1,4,1000,0.563929,0.186885,5449,2579,264,biscoito,c1f815187d,3.6355
1,5,1000,0.571917,0.181511,5528,2598,255,biscoito,77fa428dbf,3.7674
1,6,1000,0.557634,0.178102,5485,2587,256,biscoito,ba404452ef,3.6440
1,7,1000,0.579945,0.181637,5474,2538,250,biscoito,0e54ce6ef2,3.6406
1,8,1000,0.575979,0.180156,5461,2508,248,biscoito,b9ad43b4e7,3.5418
1,9,1000,0.570795,0.180235,5494,2550,252,biscoito,211f762de3,3.6055
1,10,1000,0.558121,0.176137,5506,2572,248,biscoito,0e5104275e,3.6031
1,11,1000,0.575496,0.192294,5537,2659,278,biscoito,d295c00f0a,3.6445
1,12,1000,0.575592,0.179547,5487,2553,247,biscoito,86a9556d47,3.6647
1,13,1000,0.565363,0.192806,5448,2547,270,biscoito,005ed71ff6,3.5949
1,14,1000,0.558964,0.159658,5401,2493,240,biscoito,ae28e6f88f,3.7436
1,15,1000,0.572280,0.193491,5522,2582,270,biscoito,730344e883,3.7027
1,16,1000,0.570411,0.180753,5456,2605,256,biscoito,c84d237d46,3.6388
1,17,1000,0.577425,0.193433,5502,2609,262,biscoito,110e687b61,3.6445
1,18,1000,0.576434,0.184492,5495,2579,252,biscoito,146a014ab1,3.6534
1,19,1000,0.564448,0.184239,5477,2525,261,biscoito,a32ec196b2,3.6086
2,0,1000,0.557566,0.176992,5512,2572,253,biscoito,70636bb5a3,3.7402
2,1,1000,0.557634,0.178102,5485,2587,256,biscoito,ba404452ef,3.6440
2,2,1000,0.563002,0.177563,5483,2531,246,biscoito,0a61e899b9,3.5983
2,3,1000,0.578072,0.188072,5515,2596,258,biscoito,03b71cff79,3.6478
2,4,1000,0.563769,0.168554,5421,2532,243,biscoito,0f4f4ecc2d,3.6628
2,5,1000,0.564951,0.184495,5460,2530,266,biscoito,9f6b55c9c4,3.5480
2,6,1000,0.564448,0.184239,5477,2525,261,biscoito,a32ec196b2,3.6086
2,7,1000,0.557566,0.176992,5512,2572,253,biscoito,70636bb5a3,3.7402
2,8,1000,0.561968,0.178299,5499,2542,249,biscoito,9c0cc64d56,3.7019
2,9,1000,0.558620,0.160571,5394,2499,238,biscoito,340077537c,3.6275
2,10,1000,0.567539,0.201096,5454,2590,275,biscoito,6af36f666b,3.6750
2,11,1000,0.561908,0.176855,5469,2557,250,biscoito,4e0161195d,3.5551
2,12,1000,0.564368,0.189594,5461,2573,262,biscoito,e89731b1b1,3.5750
2,13,1000,0.563877,0.181587,5460,2525,258,biscoito,df7e96e6cb,3.5141
2,14,1000,0.567436,0.187418,5440,2591,263,biscoito,41e9788c57,3.6896
2,15,1000,0.558225,0.160036,5407,2521,244,biscoito,1352119cf5,3.7920
2,16,1000,0.558121,0.176137,5506,2572,248,biscoito,0e5104275e,3.6031
