generation,individual_id,l0_size,accuracy_on_full,f1_macro_on_full,num_tokens,num_distinct_tokens,num_classes_in_l0,most_frequent_class_in_l0,l0_indices_hash,fitness_calc_time_sec
1,0,100000,0.918858,0.805064,548797,33890,621,biscoito,8394a39bfd,23.9946
1,1,100000,0.918439,0.811115,548981,34115,620,biscoito,3e16c5149d,26.8542
1,2,100000,0.918942,0.807660,548428,33882,620,biscoito,23f829dfcd,21.5234
1,3,100000,0.918315,0.807377,548408,33980,618,biscoito,2fccd0865d,21.9893
1,4,100000,0.920029,0.803935,548758,33982,620,biscoito,96360f2c9c,21.3821
1,5,100000,0.918695,0.803433,548744,33963,620,biscoito,6744b25b65,22.3761
1,6,100000,0.918815,0.808900,548118,34178,617,biscoito,69ec08fd8d,24.2857
1,7,100000,0.919206,0.809366,549039,33959,620,biscoito,f281cb86df,22.2292
1,8,100000,0.918914,0.803748,548462,33964,619,biscoito,3f219430af,22.4939
1,9,100000,0.918962,0.813632,548489,33857,622,biscoito,5bec70cd77,21.4149
1,10,100000,0.918551,0.802021,548568,33856,619,biscoito,c3b00d9299,21.2500
1,11,100000,0.919130,0.806381,548825,34029,618,biscoito,4b21b97b74,22.0185
1,12,100000,0.919086,0.808230,548491,34142,617,biscoito,e71654c167,23.0048
1,13,100000,0.918591,0.809834,548052,33991,621,biscoito,f2e1489786,21.9151
1,14,100000,0.919014,0.811589,548501,33891,620,biscoito,9602bb9ec6,22.5944
1,15,100000,0.919306,0.804625,548642,34115,620,biscoito,e6999ac16a,26.6558
1,16,100000,0.918032,0.808380,548674,34006,622,biscoito,1bedf01fc2,22.8908
1,17,100000,0.917960,0.807659,548826,33903,620,biscoito,11e83108a2,22.3161
1,18,100000,0.918559,0.805645,548702,33886,620,biscoito,322d955212,21.5562
1,19,100000,0.918527,0.807562,548325,34042,619,biscoito,634a515f4e,23.5212
2,0,100000,0.920029,0.803935,548758,33982,620,biscoito,96360f2c9c,21.3821
2,1,100000,0.919306,0.804625,548642,34115,620,biscoito,e6999ac16a,26.6558
2,2,100000,0.919845,0.802110,548705,34005,620,biscoito,fbf088afd5,21.8927
2,3,100000,0.919378,0.805948,548757,34107,620,biscoito,00edc83043,22.0975
2,4,100000,0.919206,0.809366,549039,33959,620,biscoito,f281cb86df,22.2292
