generation,individual_id,l0_size,accuracy_on_full,f1_macro_on_full,num_tokens,num_distinct_tokens,num_classes_in_l0,most_frequent_class_in_l0,l0_indices_hash,fitness_calc_time_sec
1,0,2500,0.672910,0.292693,13768,4579,350,biscoito,1dad559886,20.1067
1,1,2500,0.670122,0.291331,13700,4617,361,biscoito,54a01d31d6,19.7698
1,2,2500,0.657572,0.279318,13698,4582,345,biscoito,d6be6f9875,20.0512
1,3,2500,0.673033,0.290012,13596,4540,368,biscoito,0271a5df39,20.2406
1,4,2500,0.667278,0.284727,13804,4639,359,biscoito,9672c5fabc,19.8249
1,5,2500,0.673509,0.283018,13747,4619,356,biscoito,36199a62e7,19.5367
1,6,2500,0.663563,0.277176,13798,4626,358,biscoito,9cb2894167,19.6748
1,7,2500,0.665069,0.286041,13835,4659,356,biscoito,124240a392,19.8584
1,8,2500,0.667026,0.277262,13734,4579,353,biscoito,675e3b3609,19.6163
1,9,2500,0.673413,0.282207,13749,4628,362,biscoito,27e4e1d86d,19.7721
1,10,2500,0.659697,0.287013,13655,4612,360,biscoito,cc82edf8f7,20.7377
1,11,2500,0.657760,0.289192,13718,4669,370,biscoito,bed2a0639d,21.2362
1,12,2500,0.669087,0.276212,13762,4688,358,biscoito,6875c87695,19.4304
1,13,2500,0.664454,0.280659,13645,4554,352,biscoito,ae166ab3fc,20.7360
1,14,2500,0.666060,0.273892,13711,4615,355,biscoito,52cde0bd13,19.5185
1,15,2500,0.668692,0.280235,13653,4608,352,biscoito,6646d665bc,19.6532
1,16,2500,0.672147,0.285054,13772,4630,356,biscoito,24e0f7b18b,13.9680
1,17,2500,0.671196,0.285564,13542,4628,357,biscoito,b7881664c4,13.6998
1,18,2500,0.667418,0.288075,13711,4687,363,biscoito,a0a1ac8e42,12.9604
1,19,2500,0.655479,0.288123,13737,4598,364,biscoito,9c7d4f3dbb,12.7668
2,0,2500,0.673509,0.283018,13747,4619,356,biscoito,36199a62e7,19.5367
2,5,2500,0.667418,0.288075,13711,4687,363,biscoito,a0a1ac8e42,12.9604
2,6,2500,0.672910,0.292693,13768,4579,350,biscoito,1dad559886,20.1067
2,9,2500,0.673413,0.282207,13749,4628,362,biscoito,27e4e1d86d,19.7721
2,10,2500,0.673413,0.282207,13749,4628,362,biscoito,27e4e1d86d,19.7721
2,13,2500,0.673413,0.282207,13749,4628,362,biscoito,27e4e1d86d,19.7721
2,14,2500,0.672910,0.292693,13768,4579,350,biscoito,1dad559886,20.1067
