nm_item,nm_product,metric_value,metric_type,optimization_goal
BATATA LAYS CLASSICA            PCT 153G,aperitivo,0.6391987697960977,accuracy_on_full,minimize
BEB ENERG RED BULL SAB LT 250ML TROPICAL,energetico,0.6391987697960977,accuracy_on_full,minimize
PAO DE HAMBURGUER  300G,padaria e confeitaria industrializado,0.6391987697960977,accuracy_on_full,minimize
RG COSTELA ATENDIMENTO BALCAO KG,carne bovina,0.6391987697960977,accuracy_on_full,minimize
BEB LACTEA NESTLE 280ML NESTON,bebida lactea,0.6391987697960977,accuracy_on_full,minimize
"SALG TORCIDA 100G, HOT FLAMIN, .",aperitivo,0.6391987697960977,accuracy_on_full,minimize
ACUCAR CRISTAL ECOCUCAR PC 1KG,acucar,0.6391987697960977,accuracy_on_full,minimize
CERV HEINEKEN 8X269ML,cerveja,0.6391987697960977,accuracy_on_full,minimize
ACETONA ONLY 100ML,removedor de esmalte,0.6391987697960977,accuracy_on_full,minimize
"BRINQ SORTIDOS DANNA DINHOS 9,99",brinquedo,0.6391987697960977,accuracy_on_full,minimize
LIMPADOR DESTAC PISO LAMINADO   FC 750ML,multiuso,0.6391987697960977,accuracy_on_full,minimize
FAR TRIGO BOA SORTE 1KG-PC TRAD,farinha de trigo,0.6391987697960977,accuracy_on_full,minimize
SALG TORCIDA TIRA PC 45G CAMARAO PIMENTA,petisco e salgadinho congelado,0.6391987697960977,accuracy_on_full,minimize
SALG LANCHINHO SORT PC C/5 98G,aperitivo,0.6391987697960977,accuracy_on_full,minimize
FERM TAB FLEISCHM 60G,fermento,0.6391987697960977,accuracy_on_full,minimize
"CAPSULA 3 CORACOES, CAPPUC AVELA 110G, .",cafe,0.6391987697960977,accuracy_on_full,minimize
SORV FASCINO 1 5L  LIMAO,sorvete,0.6391987697960977,accuracy_on_full,minimize
"BISC VITARELLA TREL 480g C/4 L P-, MORAN",biscoito,0.6391987697960977,accuracy_on_full,minimize
ARROZ INT PARB VIVER 1KG,arroz,0.6391987697960977,accuracy_on_full,minimize
RACAO WHISKAS 7 AD PEIXE SACHE 85g,alimento pet,0.6391987697960977,accuracy_on_full,minimize
FARELO AVEIA CERELUS 250g,aveia e seus derivados,0.6391987697960977,accuracy_on_full,minimize
PIMENTAO REI AMARELO 150G,pimentao,0.6391987697960977,accuracy_on_full,minimize
COXINHA ASA RESF BDJ 700G,carne de ave,0.6391987697960977,accuracy_on_full,minimize
ATUM RALADO 88 LT 140G OLEO,proteina em conserva,0.6391987697960977,accuracy_on_full,minimize
AUROGGETS FRANGO AURORA 300 CROCANTE,empanado congelado,0.6391987697960977,accuracy_on_full,minimize
TINTA GUACHE TEMPERA ACRILEX    CT   6UN,_RARE_,0.6391987697960977,accuracy_on_full,minimize
SABONETE PROTEX LIQ ANTIBAC 250ML AVEIA,sabonete,0.6391987697960977,accuracy_on_full,minimize
PAO BATATA COM REQUEIJAO FALEIRO 95G,padaria e confeitaria industrializado,0.6391987697960977,accuracy_on_full,minimize
LOMBO SUINO SADIA S/O CUBOS CONG    400G,carne suina,0.6391987697960977,accuracy_on_full,minimize
FRIG TRAMONT FUNDA VIVACOR TPA AZ 24CM,outro utensilio de cozinha,0.6391987697960977,accuracy_on_full,minimize
CREAM CHEESE VIGOR 300G-PT LIGHT,queijo cremoso,0.6391987697960977,accuracy_on_full,minimize
BISC TRIUNFO 345G  AGUA E SAL,biscoito,0.6391987697960977,accuracy_on_full,minimize
PYRIDIUM 100MG C/25 DRAGEAS ZODIAC,outro farma,0.6391987697960977,accuracy_on_full,minimize
LING PERN AURORA KG  KG,linguica,0.6391987697960977,accuracy_on_full,minimize
TIGELA C/TAMPA NADIR 600ML,outro utensilio de cozinha,0.6391987697960977,accuracy_on_full,minimize
UVA PAS CL CONF 250 250G,uva,0.6391987697960977,accuracy_on_full,minimize
MARGARINA DELINE C SAL PT 250g,margarina,0.6391987697960977,accuracy_on_full,minimize
SALADA FELICIO CHEIRO VERDE 80G,prato pronto,0.6391987697960977,accuracy_on_full,minimize
TORTA SADIA 500G  FRANG/CATUPIRY,outro congelado,0.6391987697960977,accuracy_on_full,minimize
BEB LAC BATAVO CHOCOMILK LV 3X200 ML,bebida lactea,0.6391987697960977,accuracy_on_full,minimize
"ALVEJ VANISH LIQ SCH 500ML, PINK, .",alvejante,0.6391987697960977,accuracy_on_full,minimize
PUDIM LINEA MORANGO 25G,preparo para pudim,0.6391987697960977,accuracy_on_full,minimize
"QUEIJO SADIA SOLTISS FAT 200G, MUSS, .",queijo,0.6391987697960977,accuracy_on_full,minimize
DETERGENTE PO BEM-TE-VI 5KG COCO,lava roupas,0.6391987697960977,accuracy_on_full,minimize
ESMALTE NAT NU RISQUE 8ML RENDA,esmalte,0.6391987697960977,accuracy_on_full,minimize
CHOC GAROTO CAJU PASSAS           BR 90G,chocolate,0.6391987697960977,accuracy_on_full,minimize
ALIM GATOS QUALIDY PREM FG ARROZ 1KG,alimento pet,0.6391987697960977,accuracy_on_full,minimize
UVA BRANCA VYVA BJ 500G,uva,0.6391987697960977,accuracy_on_full,minimize
