nm_item,nm_product,metric_value,metric_type,optimization_goal
"CHOC BARRA GAROTO 90G, CORES",chocolate,0.325814320046682,f1_macro_on_full,maximize
CHOC TAB ZERO LACT LEITE LINEA 30G,chocolate,0.325814320046682,f1_macro_on_full,maximize
COCO RALADO PREMIUM DIKOKO 100G,derivados do coco seco,0.325814320046682,f1_macro_on_full,maximize
VEROTINA 20MG C/28 CP PSICO LIBBS,outro farma,0.325814320046682,f1_macro_on_full,maximize
SACOLA RETOR BOMPACK FRUTA VM 37X18X35CM,sacola retornavel,0.325814320046682,f1_macro_on_full,maximize
CHOC TAB LACTA AMARO 80G,chocolate,0.325814320046682,f1_macro_on_full,maximize
SEMENTE GIRASSOL VITAO TOST.SAL.PE  60GR,sementes,0.325814320046682,f1_macro_on_full,maximize
ESC DENT ORAL B COMPLETE 40 5X A L L2P1,escova de dentes,0.325814320046682,f1_macro_on_full,maximize
FARINHA LACT NEST 360G,cereal infantil ou farinha lactea,0.325814320046682,f1_macro_on_full,maximize
REFRIG. PEPSI          LT 350ML,refrigerante,0.325814320046682,f1_macro_on_full,maximize
PEITO PERU DEF PERD FT KG,peito de peru,0.325814320046682,f1_macro_on_full,maximize
GRAO DE BICO FUGINI PC 170G,grao de bico,0.325814320046682,f1_macro_on_full,maximize
CROISSANT PRES E QJ KG,padaria e confeitaria fresca,0.325814320046682,f1_macro_on_full,maximize
BATATA RUFFLES PC 57G ORIGINAL,aperitivo,0.325814320046682,f1_macro_on_full,maximize
OVO EXTRA BRANCO DAGEMA C12,ovo,0.325814320046682,f1_macro_on_full,maximize
AP BARB PROBAK C/2 UN,aparelho de barbear e depilatorio,0.325814320046682,f1_macro_on_full,maximize
"MAC TODESCHINI C/O 500G, PARAFUSO, .",macarrao,0.325814320046682,f1_macro_on_full,maximize
REFIL LIMPA VIDRO MR MUSCULO SACHE 400ML,limpa vidros,0.325814320046682,f1_macro_on_full,maximize
Pi  O FORMA INTEGR WICK 5 ZEROS 400G,padaria e confeitaria industrializado,0.325814320046682,f1_macro_on_full,maximize
CALCA JOGGER UZ3 RAJ CHU 209780 MMOI20,calca,0.325814320046682,f1_macro_on_full,maximize
"ANTIS COLGATE L1L P700ML UN, MINT, .",enxaguante bucal,0.325814320046682,f1_macro_on_full,maximize
CONJUNTO 6 COPOS PAVO 380ML,copo,0.325814320046682,f1_macro_on_full,maximize
LIMP MR MUSCULO COZI 500 REFIL PRECO ESP,multiuso,0.325814320046682,f1_macro_on_full,maximize
BEB LACT 25G PROT YOPRO 250ML CHOC,bebida lactea,0.325814320046682,f1_macro_on_full,maximize
RACAO GATOS FRISKIES POUC FRANGO MLH,alimento pet,0.325814320046682,f1_macro_on_full,maximize
LIMP PERFUMADO CAS MISTERIO DI AMORE,multiuso,0.325814320046682,f1_macro_on_full,maximize
OLEO MILHO SOYA 900ML,oleo vegetal,0.325814320046682,f1_macro_on_full,maximize
MASCARA CIRURGICA SAFE HEALTH KIDS C/50,mascara de protecao,0.325814320046682,f1_macro_on_full,maximize
SAGU UVA OETKER 250G,sagu,0.325814320046682,f1_macro_on_full,maximize
"SABONETE BRETAS 90G, LEITE",sabonete,0.325814320046682,f1_macro_on_full,maximize
IOG NATUR DANONE 160G LARAN CEN MEL,iogurte,0.325814320046682,f1_macro_on_full,maximize
AMEIXA S/CAROCO BENASSI 150G,fruta seca,0.325814320046682,f1_macro_on_full,maximize
CERVEJA BRAHMA EXTRA 600ML LAGER,cerveja,0.325814320046682,f1_macro_on_full,maximize
SALG CHEETOS LUA PC 125G,aperitivo,0.325814320046682,f1_macro_on_full,maximize
"SUCO VIGOR 200ML, LJA, .",suco pronto,0.325814320046682,f1_macro_on_full,maximize
"DESOD AER DOVE L P- 250ML, ORIG, .",desodorante,0.325814320046682,f1_macro_on_full,maximize
BISC RECH NEGRESCO FININHO 57G BAUN,biscoito,0.325814320046682,f1_macro_on_full,maximize
CHA MATTE LEAO LIMAO ZERO       PET 1.5L,cha pronto,0.325814320046682,f1_macro_on_full,maximize
"BIS LACTA CHOC BCO TRIPACK 302,4g",chocolate,0.325814320046682,f1_macro_on_full,maximize
MOSTARDA PREDILECTA 180G DIJON,mostarda,0.325814320046682,f1_macro_on_full,maximize
BISC WAFER MARILAN DUO CHOC/CH BCO 80G,biscoito,0.325814320046682,f1_macro_on_full,maximize
BIS TRAKINAS MRG 42 G,biscoito,0.325814320046682,f1_macro_on_full,maximize
G MAL TRIMEBUTINA 200MG C 30 COMP EMS,outro farma,0.325814320046682,f1_macro_on_full,maximize
BISC RICHESTER SUPERIORE MAIZE,biscoito,0.325814320046682,f1_macro_on_full,maximize
BEB MIST SKOL BEATS 269ML ZODIAC ELEM TERRA,bebida mista,0.325814320046682,f1_macro_on_full,maximize
"AGUA MIN BONAFONT 1,360ML C/GAS",agua,0.325814320046682,f1_macro_on_full,maximize
COQUETEL RAYSLOF ICE BIG APPLE  GF 275ML,bebida mista,0.325814320046682,f1_macro_on_full,maximize
PROT.DIAR.ALWAYS C/80 REG. LV   PG -,protetor solar,0.325814320046682,f1_macro_on_full,maximize
SALGADINHO LOPES 140G  BACON,aperitivo,0.325814320046682,f1_macro_on_full,maximize
PIZZA FRIGIDEIRA MASSA LEVE 250G,massa de pizza,0.325814320046682,f1_macro_on_full,maximize
SAB PALMOLIVE NAT SE UCUU 90G,sabonete,0.325814320046682,f1_macro_on_full,maximize
ALIM GAT KITEKAT 70G SC PEIXE,alimento pet,0.325814320046682,f1_macro_on_full,maximize
HORTFG MELAO AMARELO PEDACO KG,melao,0.325814320046682,f1_macro_on_full,maximize
TEMPERO KNORR IDEAL FRANGO      PE  40GR,tempero pronto,0.325814320046682,f1_macro_on_full,maximize
"GOMA MASCAR TRIDENT 30.6g, BLUEB",goma de mascar,0.325814320046682,f1_macro_on_full,maximize
"CATCHUP HEINZ 397G, PICANT, .",ketchup,0.325814320046682,f1_macro_on_full,maximize
BEBIDA RAYSLOF ICE 275ML LIMAO,bebida mista,0.325814320046682,f1_macro_on_full,maximize
CHUCHU BEN KG,chuchu,0.325814320046682,f1_macro_on_full,maximize
CERVEJA RAVACHE IPA LN 355ML,cerveja,0.325814320046682,f1_macro_on_full,maximize
BATATA PALHA EXTRA FINA CRF CLASSIC 110G,vegetal em palha,0.325814320046682,f1_macro_on_full,maximize
FDA DESC POM POM PROT MAE JUMBO G 26UN,fralda,0.325814320046682,f1_macro_on_full,maximize
BOLINHO MUFFIN BELIV LARAN/CHOCOLATE,padaria e confeitaria industrializado,0.325814320046682,f1_macro_on_full,maximize
CAFE NESCAFE SOLUVEL CREM LT 150G,cafe,0.325814320046682,f1_macro_on_full,maximize
LIMP YPE 300ML M USO CREM LAVANDA,multiuso,0.325814320046682,f1_macro_on_full,maximize
DOCE CRISTAL DANTAS PC 250G BANANELA,bananada,0.325814320046682,f1_macro_on_full,maximize
CHOC TRENTO 32G TORTA LIMAO,chocolate,0.325814320046682,f1_macro_on_full,maximize
PICOLE KIBON MAGNUM ZERO 1UN CHOC,picole,0.325814320046682,f1_macro_on_full,maximize
ALCATRA C MAM PC KG KG,carne bovina,0.325814320046682,f1_macro_on_full,maximize
CRANBERRY D CONF 180 180G,vegetal congelado,0.325814320046682,f1_macro_on_full,maximize
LTE COCO BRASCO 500 BRANCA 500ML,leite de coco,0.325814320046682,f1_macro_on_full,maximize
DOCINHO UND BRIGADEIRO,padaria e confeitaria fresca,0.325814320046682,f1_macro_on_full,maximize
BACON SADIA FAT 250G,carne suina,0.325814320046682,f1_macro_on_full,maximize
"SABAO PO COMFORT 1.6Kg, PROTECT",lava roupas,0.325814320046682,f1_macro_on_full,maximize
MOLHO SALADA HELLMANNS LIM ERV FIN 210ML,molho para salada,0.325814320046682,f1_macro_on_full,maximize
ARROZ TP1 DONA COTA EXTRA 5kg PPP,arroz,0.325814320046682,f1_macro_on_full,maximize
NOVICA VASSOURA MAX ROSA 1UN,vassoura,0.325814320046682,f1_macro_on_full,maximize
CR AVELA NUTELLA 350G,creme de avela,0.325814320046682,f1_macro_on_full,maximize
MORT. EXCELSIOR S/ GORDURA FAT. CT 180GR,mortadela,0.325814320046682,f1_macro_on_full,maximize
LINGUICA FRANGO NABRASA PERDIGAO 1Kg,linguica,0.325814320046682,f1_macro_on_full,maximize
OVO TRIPLA OREO 320G,ovo de pascoa,0.325814320046682,f1_macro_on_full,maximize
CHOC HERSHEYS OVOMALTINE 87g,chocolate,0.325814320046682,f1_macro_on_full,maximize
COUVE FLOR SAO MARTINHO         AV   1UN,couve flor,0.325814320046682,f1_macro_on_full,maximize
OVO CAIPIRA MEDIO DONINHO C 10,ovo,0.325814320046682,f1_macro_on_full,maximize
REFRESCO PO UVA MID 20G,preparo para suco,0.325814320046682,f1_macro_on_full,maximize
BEB LACTEA LANGUIRU MOR LIGHT GF 750G,iogurte,0.325814320046682,f1_macro_on_full,maximize
KIT CERV CAMP FORA IPA 500ML COPO,cerveja,0.325814320046682,f1_macro_on_full,maximize
"LEITE FERM ACTIVIA 1,250GR MORA/ZER",leite fermentado,0.325814320046682,f1_macro_on_full,maximize
/ABOBORA C ESPEC 700G 700G,outro doce,0.325814320046682,f1_macro_on_full,maximize
RACAO FANCY FEAST DEMI GLACE 85G CARNE,alimento pet,0.325814320046682,f1_macro_on_full,maximize
"LEITE FERM ACTIVIA 1,250GR FERM VITAMINA",leite fermentado,0.325814320046682,f1_macro_on_full,maximize
"AMAC COMFORT CONC 1,5LT  CUID ESSENC",amaciante,0.325814320046682,f1_macro_on_full,maximize
SABON LIQ INF GRANADO 250ML GLICERINA BEBE,sabonete liquido,0.325814320046682,f1_macro_on_full,maximize
NECTAR TANGERINA MARATA TP 1L,suco pronto,0.325814320046682,f1_macro_on_full,maximize
PAO FORMA ARTESANO INTEGRAL PULLMAN 500G,padaria e confeitaria industrializado,0.325814320046682,f1_macro_on_full,maximize
MOLHO PIMENTA TCHETTO 150ML CASEIRO,molho de pimenta,0.325814320046682,f1_macro_on_full,maximize
LEITE COND ZERO LINEA 210G,leite condensado,0.325814320046682,f1_macro_on_full,maximize
CERVEJA EISENBAHN 355ML LN UNFILTERED,cerveja,0.325814320046682,f1_macro_on_full,maximize
MAIONESE HEMMER FR 290G,maionese,0.325814320046682,f1_macro_on_full,maximize
BATATA RUFFLES SOUR CREAM/CEBOLA LT 134G,aperitivo,0.325814320046682,f1_macro_on_full,maximize
MIX FRUTAS SECAS 300G BD,fruta seca,0.325814320046682,f1_macro_on_full,maximize
"ESC DENT ORAL B L2P1 UN, COMPLETE, .",escova de dentes,0.325814320046682,f1_macro_on_full,maximize
CERVEJA BRAHMA 410ML C/15,cerveja,0.325814320046682,f1_macro_on_full,maximize
ABS ALWAYS SUPER PROT LV10PG8 SV,absorvente,0.325814320046682,f1_macro_on_full,maximize
PICOLE VEG STER BOM DEFRUTA UVA 60G,picole,0.325814320046682,f1_macro_on_full,maximize
BANANA MACA KG,banana,0.325814320046682,f1_macro_on_full,maximize
BISC WAFFER AMORI MAX 87G CHOC MEIO AMAR,biscoito,0.325814320046682,f1_macro_on_full,maximize
PANETTONE UNISABOR 500G TRUFADO,panificacao natal,0.325814320046682,f1_macro_on_full,maximize
CASTANHA CAJU COSTUME SAUD 400G CASEIRA,"nozes, castanhas e outras oleaginosas",0.325814320046682,f1_macro_on_full,maximize
SAPONACEO YPE PREMIUM LAVANDA 300ML,saponaceo,0.325814320046682,f1_macro_on_full,maximize
TORRADINHA PE MOLEQ GUIMARAES 140G,doce de amendoim,0.325814320046682,f1_macro_on_full,maximize
"IOG NAT DANONE 160G, LARANJA/CENOURA/MEL",iogurte,0.325814320046682,f1_macro_on_full,maximize
"SUCO OQ MACA 100  SUCO 1,5L",suco pronto,0.325814320046682,f1_macro_on_full,maximize
"SUCO OQ LARANJA INTEGRAL 1,5L",suco pronto,0.325814320046682,f1_macro_on_full,maximize
UVA RED GLOBE KG,uva,0.325814320046682,f1_macro_on_full,maximize
CHOC BCO LINEA 30G,chocolate,0.325814320046682,f1_macro_on_full,maximize
QA LA DE ACO QUALITA C/8 60G,palha de aco,0.325814320046682,f1_macro_on_full,maximize
BISC C CRACKER RICHESTER 350G SUPERIORE,biscoito,0.325814320046682,f1_macro_on_full,maximize
