generation,individual_id,l0_size,accuracy_on_full,f1_macro_on_full,num_tokens,num_distinct_tokens,num_classes_in_l0,most_frequent_class_in_l0,l0_indices_hash,fitness_calc_time_sec
1,0,10,0.021768,0.002795,51,51,10,papel higienico,618e7e06ac,1.7499
1,1,10,0.055212,0.005133,59,58,10,feijao,af880a1519,1.5040
1,2,10,0.047091,0.003922,55,55,10,bebida de soja,baa1bfe06d,1.5437
1,3,10,0.063227,0.004098,59,55,10,agua,bfc1ebafe8,1.4513
1,4,10,0.040807,0.002666,57,56,8,padaria e confeitaria industrializado,15544b2351,1.5147
1,5,10,0.081880,0.004017,55,55,10,biscoito,2d03d1c303,1.4278
1,6,10,0.082319,0.004684,62,61,9,bebida mista,d1a768548c,1.5599
1,7,10,0.063760,0.005683,51,49,10,desodorante,9276d2be96,1.4821
1,8,10,0.077127,0.004351,55,53,9,biscoito,2b304f0d01,1.5492
1,9,10,0.059606,0.004266,56,54,10,condicionador,86ade26956,1.4974
1,10,10,0.066795,0.004349,58,54,9,carne bovina,8869daadd1,1.4933
1,11,10,0.039156,0.002654,57,56,9,iogurte,b49bc12fe7,1.3841
1,12,10,0.046226,0.004045,56,53,9,acucar,acd977c30e,1.4507
1,13,10,0.042205,0.003370,53,52,10,alimento pet,49a0e5171c,1.4296
1,14,10,0.049993,0.003488,48,46,9,preparo para suco,36d21085a0,1.5621
1,15,10,0.040021,0.003495,55,53,10,salsicha,594fe6e264,1.5278
1,16,10,0.085302,0.004133,52,51,10,barra alimentar,88c1db3fa2,1.3766
1,17,10,0.073785,0.004081,58,57,9,shampoo,f47a4f7b00,1.4538
1,18,10,0.028811,0.003415,42,41,10,ketchup,352a01d288,1.3618
1,19,10,0.092757,0.004413,52,49,10,shampoo,120ca15e07,1.5160
1,20,10,0.078112,0.004415,61,57,10,padaria e confeitaria industrializado,b33a7b1e46,1.6011
1,21,10,0.067448,0.003378,52,50,9,refrigerante,1c3488b003,1.4346
1,22,10,0.066050,0.002564,51,50,8,linguica,c024ed8fe6,1.4495
1,23,10,0.036373,0.003240,55,55,10,fosforo,38ccc35cad,1.5062
1,24,10,0.031966,0.002129,54,51,9,carne de ave,e5f13dfe56,1.4137
1,25,10,0.054374,0.002654,51,49,9,biscoito,bc944bcdf9,1.4291
1,26,10,0.055598,0.003111,62,61,10,bebida mista,ba89c95d17,1.7154
1,27,10,0.037305,0.003127,60,59,9,alimento pet,9165f9b7c5,1.4821
1,28,10,0.090174,0.004148,60,58,9,biscoito,c942746004,1.6381
1,29,10,0.067315,0.004868,46,45,10,suco pronto,d807c4f493,1.5497
1,30,10,0.030116,0.002805,56,56,9,sabonete,aeaba2ca1f,1.5823
1,31,10,0.041792,0.003414,53,52,10,macarrao,49568c6f39,1.3800
1,32,10,0.039009,0.001819,51,49,8,sorvete,f2e9ca5e44,1.5611
1,33,10,0.059393,0.004198,57,56,10,padaria e confeitaria industrializado,f709a6ec01,1.5607
1,34,10,0.082093,0.003652,67,66,9,desodorante,9fb1541370,1.4013
1,35,10,0.051431,0.002851,50,46,7,suco pronto,67d81674dc,1.3178
1,36,10,0.077060,0.003792,58,55,10,queijo,d926fc7173,1.5180
1,37,10,0.101451,0.004412,59,58,10,suco pronto,2f68d17e58,1.4370
1,38,10,0.067967,0.004433,51,49,10,lasanha congelada,8b4a10ef5f,1.5991
1,39,10,0.040913,0.003282,53,51,10,agua,67e3ed0707,1.4384
