generation,individual_id,l0_size,accuracy_on_full,f1_macro_on_full,num_tokens,num_distinct_tokens,num_classes_in_l0,most_frequent_class_in_l0,l0_indices_hash,fitness_calc_time_sec
1,0,10,0.082092,0.003536,49,48,9,biscoito,1a15f74c96,2.6236
1,1,10,0.037501,0.003360,52,52,10,cheiro verde,558b862bcd,2.5279
1,2,10,0.096120,0.004515,53,53,10,iogurte,f3062d3e56,2.5845
1,3,10,0.044048,0.002963,56,54,9,aperitivo,bc797453ce,2.5465
1,4,10,0.086614,0.002968,57,55,8,aperitivo,6d35598628,2.6363
1,5,10,0.055167,0.004196,53,53,10,panela,97d544c770,2.5622
1,6,10,0.093148,0.003704,55,54,9,padaria e confeitaria industrializado,756e87954e,2.8037
1,7,10,0.048565,0.002677,47,43,9,inseticida,cd5edc376a,2.5136
1,8,10,0.057604,0.002974,52,52,10,canela,f49717a982,2.6156
1,9,10,0.095696,0.005035,47,47,10,aromatizador,c43ef18613,2.5642
1,10,10,0.071004,0.003130,54,53,9,cerveja,53514a3ced,2.8170
1,11,10,0.040780,0.004254,61,60,10,tempero pronto,651d664d8c,2.5589
1,12,10,0.066419,0.004424,56,56,10,amaciante,0d004e230d,2.5816
1,13,10,0.056629,0.003238,48,48,10,caldo industrializado,4eeb4c3d4e,2.5850
1,14,10,0.066235,0.003214,54,53,10,suco pronto,cb817436e8,2.5117
1,15,10,0.056294,0.004769,60,59,10,kit para cabelos,f160b1164f,2.5049
1,16,10,0.045442,0.004026,53,52,9,sabonete,f98cfbe529,2.5215
1,17,10,0.057368,0.004759,53,52,9,arroz,e07dfca3c2,2.5013
1,18,10,0.084612,0.004250,55,53,8,formula lactea,d0e28b1d05,2.5471
1,19,10,0.087512,0.004548,56,54,8,biscoito,ed1c05eeca,2.7414
2,0,10,0.037501,0.003360,52,52,10,cheiro verde,558b862bcd,2.5279
2,1,10,0.040780,0.004254,61,60,10,tempero pronto,651d664d8c,2.5589
2,2,10,0.046049,0.003988,51,51,10,peixe,32312a00ee,3.0455
2,3,10,0.048034,0.003798,55,55,10,presunto,51eedd869b,2.6278
2,4,10,0.038260,0.003399,51,51,10,peixe,b94c5da8c4,2.6285
2,5,10,0.037501,0.003360,52,52,10,peixe,558b862bcd,2.5279
2,6,10,0.052288,0.003601,53,52,10,peixe,a5b6d55708,2.5934
2,7,10,0.040796,0.004389,52,52,10,derivados do coco seco,b3733db0d0,2.6263
2,8,10,0.052288,0.003601,53,52,10,peixe,a5b6d55708,2.5934
2,9,10,0.040796,0.004389,52,52,10,derivados do coco seco,b3733db0d0,2.6263
2,10,10,0.035288,0.001786,48,48,10,macarrao,1a969caa83,2.6471
2,11,10,0.064114,0.004504,53,52,8,sabonete,55a1c497f2,2.5595
2,12,10,0.037501,0.003360,52,52,10,cheiro verde,558b862bcd,2.5279
2,13,10,0.057380,0.002878,50,50,10,molho de tomate,3cd0dc1350,2.7487
2,14,10,0.042650,0.003872,53,52,9,sabonete,c934a4f004,2.7256
2,15,10,0.048270,0.003793,61,60,10,macarrao,185adc493f,2.9199
2,16,10,0.036834,0.002184,52,52,9,cerveja,cfe6ec75b2,2.9415
2,17,10,0.056418,0.003470,50,49,9,iogurte,e147ca41f0,2.8145
2,18,10,0.063567,0.003542,54,51,9,aperitivo,dad82996c0,2.5502
2,19,10,0.069495,0.002919,55,55,9,biscoito,44c7ff91cf,2.6735
3,0,10,0.035288,0.001786,48,48,10,macarrao,1a969caa83,2.6471
3,1,10,0.036834,0.002184,52,52,9,cerveja,cfe6ec75b2,2.9415
3,2,10,0.037501,0.003360,52,52,10,cheiro verde,558b862bcd,2.5279
3,3,10,0.038260,0.003399,51,51,10,peixe,b94c5da8c4,2.6285
3,4,10,0.039371,0.003746,55,54,9,sabonete,de0f487d36,2.6064
3,5,10,0.040976,0.002769,51,51,9,cerveja,a3d5e8c68d,2.5627
3,6,10,0.037501,0.003360,52,52,10,cheiro verde,558b862bcd,2.5279
3,7,10,0.037501,0.003360,52,52,10,peixe,558b862bcd,2.5279
3,8,10,0.034526,0.003887,52,52,10,peixe,e79363f87a,2.3957
3,9,10,0.053162,0.004774,51,51,10,cerveja,81da69f8dd,2.5247
3,10,10,0.033227,0.001744,49,49,8,empanado congelado,366143f49c,2.6238
3,11,10,0.045961,0.003076,55,54,10,peixe,04786a79ee,2.6723
3,12,10,0.037501,0.003360,52,52,10,peixe,558b862bcd,2.5279
3,13,10,0.037501,0.003360,52,52,10,peixe,558b862bcd,2.5279
3,14,10,0.055275,0.003516,62,62,10,lava roupas,ec81ad1376,2.5683
3,15,10,0.033100,0.002821,52,52,10,peixe,f58f087d05,2.6154
3,16,10,0.037501,0.003360,52,52,10,peixe,558b862bcd,2.5279
3,17,10,0.037501,0.003360,52,52,10,peixe,558b862bcd,2.5279
3,18,10,0.046049,0.003988,51,51,10,peixe,32312a00ee,3.0455
3,19,10,0.036834,0.002184,52,52,9,cerveja,cfe6ec75b2,2.9415
4,0,10,0.033100,0.002821,52,52,10,peixe,f58f087d05,2.6154
4,1,10,0.033227,0.001744,49,49,8,empanado congelado,366143f49c,2.6238
4,2,10,0.037501,0.003360,52,52,10,cheiro verde,558b862bcd,2.5279
4,3,10,0.033227,0.001744,49,49,8,empanado congelado,366143f49c,2.6238
4,4,10,0.048190,0.004267,50,49,10,peixe,bd3e4f5393,2.5879
4,5,10,0.033227,0.001744,49,49,8,empanado congelado,366143f49c,2.6238
4,6,10,0.037090,0.002118,52,51,10,peixe,0262bdef4c,2.5799
4,7,10,0.043544,0.003185,52,52,10,cheiro verde,7b108e8840,2.5673
4,8,10,0.033227,0.001744,49,49,8,empanado congelado,366143f49c,2.6238
4,9,10,0.033227,0.001744,49,49,8,empanado congelado,366143f49c,2.6238
4,10,10,0.034526,0.003887,52,52,10,peixe,e79363f87a,2.3957
4,11,10,0.037501,0.003360,52,52,10,peixe,558b862bcd,2.5279
4,12,10,0.037525,0.003112,52,52,10,peixe,78221ba01b,2.6240
4,13,10,0.036199,0.001620,48,48,10,cheiro verde,50919de9f3,2.5544
4,14,10,0.032265,0.002634,54,54,10,cogumelo,852a582188,2.6809
4,15,10,0.030895,0.001570,48,47,8,empanado congelado,aa2afa7034,2.5441
4,16,10,0.034526,0.003887,52,52,10,peixe,e79363f87a,2.3957
4,17,10,0.034526,0.003887,52,52,10,peixe,e79363f87a,2.3957
4,18,10,0.042266,0.002787,51,51,9,cerveja,d00ad13340,2.4743
4,19,10,0.035995,0.002523,52,50,10,cogumelo,09b6eecb39,2.6772
5,0,10,0.030895,0.001570,48,47,8,empanado congelado,aa2afa7034,2.5441
5,1,10,0.032265,0.002634,54,54,10,cogumelo,852a582188,2.6809
5,2,10,0.026805,0.001791,53,52,9,empanado congelado,757750ba0f,2.5351
5,3,10,0.031834,0.002634,52,52,10,cheiro verde,0c20b1829a,2.7262
5,4,10,0.033227,0.001744,49,49,8,empanado congelado,366143f49c,2.6238
5,5,10,0.042166,0.002003,49,49,8,empanado congelado,4fdfaa7b8e,2.5349
5,6,10,0.033227,0.001744,49,49,8,empanado congelado,366143f49c,2.6238
5,7,10,0.029745,0.001467,47,47,8,empanado congelado,72dec7fefa,2.5739
5,8,10,0.032265,0.002634,54,54,10,cogumelo,852a582188,2.6809
5,9,10,0.033227,0.001744,49,49,8,empanado congelado,366143f49c,2.6238
5,10,10,0.054976,0.003913,52,52,9,cerveja,76e63dbadd,2.5400
5,11,10,0.034749,0.002906,49,49,10,cheiro verde,0d75a3efae,2.5121
5,12,10,0.033100,0.002821,52,52,10,peixe,f58f087d05,2.6154
5,13,10,0.033227,0.001744,49,49,8,empanado congelado,366143f49c,2.6238
5,14,10,0.030895,0.001570,48,47,8,empanado congelado,aa2afa7034,2.5441
5,15,10,0.030895,0.001570,48,47,8,empanado congelado,aa2afa7034,2.5441
5,16,10,0.033227,0.001744,49,49,8,empanado congelado,366143f49c,2.6238
5,17,10,0.038807,0.002254,50,50,8,empanado congelado,4a78aa7687,2.4244
5,18,10,0.034526,0.003887,52,52,10,peixe,e79363f87a,2.3957
5,19,10,0.034526,0.003887,52,52,10,peixe,e79363f87a,2.3957
6,0,10,0.026805,0.001791,53,52,9,empanado congelado,757750ba0f,2.5351
6,1,10,0.029745,0.001467,47,47,8,empanado congelado,72dec7fefa,2.5739
6,2,10,0.029745,0.001467,47,47,8,empanado congelado,72dec7fefa,2.5739
6,3,10,0.029745,0.001467,47,47,8,empanado congelado,72dec7fefa,2.5739
6,4,10,0.032776,0.002294,52,52,10,cheiro verde,0614494bbc,2.7288
6,5,10,0.031626,0.002472,51,51,9,empanado congelado,b62678aa6b,2.5205
6,6,10,0.030895,0.001570,48,47,8,empanado congelado,aa2afa7034,2.5441
6,7,10,0.030895,0.001570,48,47,8,empanado congelado,aa2afa7034,2.5441
6,8,10,0.032628,0.001890,52,51,8,empanado congelado,9913b60425,2.5398
6,9,10,0.030895,0.001570,48,47,8,empanado congelado,aa2afa7034,2.5441
6,10,10,0.033227,0.001744,49,49,8,empanado congelado,366143f49c,2.6238
6,11,10,0.030895,0.001570,48,47,8,empanado congelado,aa2afa7034,2.5441
6,12,10,0.033227,0.001744,49,49,8,empanado congelado,366143f49c,2.6238
6,13,10,0.030895,0.001570,48,47,8,empanado congelado,aa2afa7034,2.5441
6,14,10,0.025367,0.002082,51,51,10,cogumelo,edd3d63e64,2.6620
6,15,10,0.031834,0.002634,52,52,10,cheiro verde,0c20b1829a,2.7262
6,16,10,0.033227,0.001744,49,49,8,empanado congelado,366143f49c,2.6238
6,17,10,0.028686,0.002169,52,51,9,outro farma,a5cea11d64,2.6501
6,18,10,0.026805,0.001791,53,52,9,empanado congelado,757750ba0f,2.5351
6,19,10,0.021924,0.001974,52,52,10,cheiro verde,7a63b1420a,2.6664
7,0,10,0.021924,0.001974,52,52,10,cheiro verde,7a63b1420a,2.6664
7,1,10,0.025367,0.002082,51,51,10,cogumelo,edd3d63e64,2.6620
7,2,10,0.029098,0.001523,49,48,8,empanado congelado,40fbf68138,2.7233
7,3,10,0.029745,0.001467,47,47,8,empanado congelado,72dec7fefa,2.5739
7,4,10,0.030168,0.001676,49,48,8,empanado congelado,c39a2bf859,2.5082
7,5,10,0.028183,0.002159,50,49,9,outro farma,fc40561bb6,2.6739
7,6,10,0.029745,0.001467,47,47,8,empanado congelado,72dec7fefa,2.5739
7,7,10,0.029745,0.001467,47,47,8,empanado congelado,72dec7fefa,2.5739
7,8,10,0.077423,0.003404,54,53,10,cogumelo,e1a697d237,2.5862
7,9,10,0.028283,0.001674,52,52,9,empanado congelado,882adc3dc9,2.8210
7,10,10,0.025367,0.002082,51,51,10,cogumelo,edd3d63e64,2.6620
7,11,10,0.029745,0.001467,47,47,8,empanado congelado,72dec7fefa,2.5739
7,12,10,0.031314,0.001787,50,48,8,empanado congelado,1c189dad49,2.4883
7,13,10,0.026961,0.001683,51,51,9,empanado congelado,b8e7f6c7ae,2.5594
7,14,10,0.026805,0.001791,53,52,9,empanado congelado,757750ba0f,2.5351
7,15,10,0.026805,0.001791,53,52,9,empanado congelado,757750ba0f,2.5351
7,16,10,0.026805,0.001791,53,52,9,empanado congelado,757750ba0f,2.5351
7,17,10,0.030895,0.001570,48,47,8,empanado congelado,aa2afa7034,2.5441
7,18,10,0.030643,0.001737,51,50,8,empanado congelado,b987593db7,2.6059
7,19,10,0.026649,0.002060,50,49,9,empanado congelado,630abbf900,2.5210
8,0,10,0.021924,0.001974,52,52,10,cheiro verde,7a63b1420a,2.6664
8,1,10,0.025367,0.002082,51,51,10,cogumelo,edd3d63e64,2.6620
8,2,10,0.028183,0.002159,50,49,9,outro farma,fc40561bb6,2.6739
8,3,10,0.021728,0.001875,52,52,9,padaria e confeitaria industrializado,4def331bb2,2.7317
8,4,10,0.028682,0.001943,52,51,10,cogumelo,eb88710618,2.6882
8,5,10,0.023306,0.001991,52,52,9,empanado congelado,723841c0e0,2.5642
8,6,10,0.029098,0.001523,49,48,8,empanado congelado,40fbf68138,2.7233
8,7,10,0.029098,0.001523,49,48,8,empanado congelado,40fbf68138,2.7233
8,8,10,0.067997,0.003092,50,49,9,empanado congelado,5352bb0c6c,2.7974
8,9,10,0.025367,0.002082,51,51,10,cogumelo,edd3d63e64,2.6620
8,10,10,0.024776,0.002190,53,53,10,cheiro verde,7789f3dca7,2.6786
8,11,10,0.027464,0.001741,51,50,9,empanado congelado,24fadca446,2.7299
8,12,10,0.026993,0.002234,52,50,9,empanado congelado,0688d55cde,2.5383
8,13,10,0.026961,0.001683,51,51,9,empanado congelado,b8e7f6c7ae,2.5594
8,14,10,0.026805,0.001791,53,52,9,empanado congelado,757750ba0f,2.5351
8,15,10,0.026805,0.001791,53,52,9,empanado congelado,757750ba0f,2.5351
8,16,10,0.024105,0.001427,48,47,9,empanado congelado,3ac4f7b0d4,2.5308
8,17,10,0.033227,0.001744,49,49,8,empanado congelado,366143f49c,2.6238
8,18,10,0.026805,0.001791,53,52,9,empanado congelado,757750ba0f,2.5351
8,19,10,0.026649,0.002060,50,49,9,empanado congelado,630abbf900,2.5210
9,0,10,0.021728,0.001875,52,52,9,padaria e confeitaria industrializado,4def331bb2,2.7317
9,1,10,0.021924,0.001974,52,52,10,cheiro verde,7a63b1420a,2.6664
9,2,10,0.027592,0.001712,50,49,9,empanado congelado,0b875ff188,2.5896
9,3,10,0.018070,0.001398,50,49,8,padaria e confeitaria industrializado,5c36d50f25,2.6290
9,4,10,0.024776,0.002190,53,53,10,cheiro verde,7789f3dca7,2.6786
9,5,10,0.023306,0.001991,52,52,9,empanado congelado,723841c0e0,2.5642
9,6,10,0.023306,0.001991,52,52,9,empanado congelado,723841c0e0,2.5642
9,7,10,0.026993,0.002234,52,50,9,empanado congelado,0688d55cde,2.5383
9,8,10,0.026805,0.001791,53,52,9,empanado congelado,757750ba0f,2.5351
9,9,10,0.021728,0.001875,52,52,9,padaria e confeitaria industrializado,4def331bb2,2.7317
9,10,10,0.021820,0.002086,56,56,10,cogumelo,ae01c0b0e3,2.4439
9,11,10,0.028454,0.001859,50,50,9,empanado congelado,1c87311dcc,2.7352
9,12,10,0.021924,0.001974,52,52,10,cheiro verde,7a63b1420a,2.6664
9,13,10,0.025367,0.002082,51,51,10,cogumelo,edd3d63e64,2.6620
9,14,10,0.026805,0.001791,53,52,9,empanado congelado,757750ba0f,2.5351
9,15,10,0.023306,0.001991,52,52,9,empanado congelado,723841c0e0,2.5642
9,16,10,0.027763,0.002018,53,52,10,cogumelo,fe315ec945,2.5996
9,17,10,0.027592,0.001712,50,49,9,empanado congelado,0b875ff188,2.5896
9,18,10,0.021924,0.001974,52,52,10,cheiro verde,7a63b1420a,2.6664
9,19,10,0.028438,0.002361,51,49,9,empanado congelado,fe519a5fbe,2.5404
10,0,10,0.018070,0.001398,50,49,8,padaria e confeitaria industrializado,5c36d50f25,2.6290
10,1,10,0.021728,0.001875,52,52,9,padaria e confeitaria industrializado,4def331bb2,2.7317
10,2,10,0.031901,0.001875,57,57,10,padaria e confeitaria industrializado,8fdd4232fa,2.7384
10,3,10,0.021728,0.001875,52,52,9,padaria e confeitaria industrializado,4def331bb2,2.7317
10,4,10,0.021353,0.001985,52,51,10,cheiro verde,1160145e66,2.7604
10,5,10,0.030320,0.001980,52,51,9,padaria e confeitaria industrializado,bd1bb36e8d,2.7118
10,6,10,0.021924,0.001974,52,52,10,cheiro verde,7a63b1420a,2.6664
10,7,10,0.021728,0.001875,52,52,9,padaria e confeitaria industrializado,4def331bb2,2.7317
10,8,10,0.018265,0.001493,50,49,9,outro farma,4329b7f80c,2.7287
10,9,10,0.021728,0.001875,52,52,9,padaria e confeitaria industrializado,4def331bb2,2.7317
10,10,10,0.025583,0.002014,52,52,9,empanado congelado,d478db9eee,2.5743
10,11,10,0.021077,0.001983,53,53,10,cheiro verde,bf2f4da8b1,2.5838
10,12,10,0.021924,0.001974,52,52,10,cheiro verde,7a63b1420a,2.6664
10,13,10,0.021728,0.001875,52,52,9,padaria e confeitaria industrializado,4def331bb2,2.7317
10,14,10,0.039059,0.002524,54,54,9,cerveja,911c0dbbe0,2.6431
10,15,10,0.030723,0.002800,52,52,10,cheiro verde,40bc19af95,2.6122
10,16,10,0.012985,0.001267,51,50,9,empanado congelado,70ac75b433,2.4920
10,17,10,0.028319,0.001722,49,48,9,padaria e confeitaria industrializado,137da9953e,2.7562
10,18,10,0.021924,0.001974,52,52,10,cheiro verde,7a63b1420a,2.6664
10,19,10,0.021728,0.001875,52,52,9,padaria e confeitaria industrializado,4def331bb2,2.7317
11,0,10,0.012985,0.001267,51,50,9,empanado congelado,70ac75b433,2.4920
11,1,10,0.018070,0.001398,50,49,8,padaria e confeitaria industrializado,5c36d50f25,2.6290
11,2,10,0.029996,0.002356,52,52,9,padaria e confeitaria industrializado,ef13251dda,2.6325
11,3,10,0.018070,0.001398,50,49,8,padaria e confeitaria industrializado,5c36d50f25,2.6290
11,4,10,0.021728,0.001875,52,52,9,padaria e confeitaria industrializado,4def331bb2,2.7317
11,5,10,0.021728,0.001875,52,52,9,padaria e confeitaria industrializado,4def331bb2,2.7317
11,6,10,0.018070,0.001398,50,49,8,padaria e confeitaria industrializado,5c36d50f25,2.6290
11,7,10,0.019384,0.001544,50,50,8,padaria e confeitaria industrializado,854170814e,2.6596
11,8,10,0.012929,0.001360,54,53,10,cogumelo,8f1b0121e9,2.6148
11,9,10,0.012985,0.001267,51,50,9,empanado congelado,70ac75b433,2.4920
11,10,10,0.021924,0.001974,52,52,10,cheiro verde,7a63b1420a,2.6664
11,11,10,0.017970,0.001714,50,49,10,carne de ave,c0ece3cb83,2.6955
11,12,10,0.021077,0.001983,53,53,10,cheiro verde,bf2f4da8b1,2.5838
11,13,10,0.021728,0.001875,52,52,9,padaria e confeitaria industrializado,4def331bb2,2.7317
11,14,10,0.022204,0.001817,53,52,9,outro farma,28398f7429,2.6984
11,15,10,0.015513,0.001363,50,50,9,padaria e confeitaria industrializado,49efef1a38,2.6430
11,16,10,0.018070,0.001398,50,49,8,padaria e confeitaria industrializado,5c36d50f25,2.6290
11,17,10,0.021728,0.001875,52,52,9,padaria e confeitaria industrializado,4def331bb2,2.7317
11,18,10,0.027396,0.001713,57,57,9,empanado congelado,83a3159ec9,2.5734
11,19,10,0.019060,0.001310,51,50,8,padaria e confeitaria industrializado,82a5cead33,2.6199
12,0,10,0.012929,0.001360,54,53,10,cogumelo,8f1b0121e9,2.6148
12,1,10,0.012985,0.001267,51,50,9,empanado congelado,70ac75b433,2.4920
12,2,10,0.020298,0.001737,55,54,9,outro farma,8bb149c48f,2.5020
12,3,10,0.018924,0.001268,49,48,8,padaria e confeitaria industrializado,d501b3bd11,2.6751
12,4,10,0.052579,0.002364,55,55,10,cogumelo,fe37b4b308,2.5742
12,5,10,0.013796,0.001090,53,53,9,padaria e confeitaria industrializado,d6218b8844,2.6538
12,6,10,0.012985,0.001267,51,50,9,empanado congelado,70ac75b433,2.4920
12,7,10,0.017970,0.001714,50,49,10,carne de ave,c0ece3cb83,2.6955
12,8,10,0.015513,0.001363,50,50,9,padaria e confeitaria industrializado,49efef1a38,2.6430
12,9,10,0.021425,0.001420,52,51,8,padaria e confeitaria industrializado,8fabbaee18,2.6412
12,10,10,0.017558,0.001623,50,49,9,padaria e confeitaria industrializado,a4595b2e37,2.6904
12,11,10,0.032289,0.002379,52,51,10,cheiro verde,57ec8dc001,2.7235
12,12,10,0.019060,0.001310,51,50,8,padaria e confeitaria industrializado,82a5cead33,2.6199
12,13,10,0.023602,0.001643,53,52,8,empanado congelado,10ef28083e,2.4317
12,14,10,0.015513,0.001363,50,50,9,padaria e confeitaria industrializado,49efef1a38,2.6430
12,15,10,0.018070,0.001398,50,49,8,padaria e confeitaria industrializado,5c36d50f25,2.6290
12,16,10,0.025539,0.002962,47,45,9,empanado congelado,d814a2163e,2.5822
12,17,10,0.018070,0.001398,50,49,8,padaria e confeitaria industrializado,5c36d50f25,2.6290
