generation,individual_id,l0_size,accuracy_on_full,f1_macro_on_full,num_tokens,num_distinct_tokens,num_classes_in_l0,most_frequent_class_in_l0,l0_indices_hash,fitness_calc_time_sec
1,0,10000,0.775995,0.460195,55179,10204,492,biscoito,ac502cc29d,4.4453
1,1,10000,0.776506,0.460010,55037,10297,495,biscoito,172488c8e6,4.6489
1,2,10000,0.776890,0.452221,54913,10288,489,biscoito,6e0cc43c7d,4.0651
1,3,10000,0.778487,0.456265,54837,10291,492,biscoito,53b87e6537,4.0389
1,4,10000,0.771278,0.449113,55030,10281,499,biscoito,f981c93a09,4.0281
1,5,10000,0.779522,0.453538,54984,10285,491,biscoito,d0d50259d3,4.0356
1,6,10000,0.777277,0.458131,54790,10280,505,biscoito,896b0e762c,4.0739
1,7,10000,0.771673,0.468663,55165,10255,502,biscoito,cf487dc586,4.0489
1,8,10000,0.774585,0.450987,54965,10378,497,biscoito,86413a8f3f,4.0091
1,9,10000,0.777581,0.457570,54964,10316,499,biscoito,0ab6e52783,4.0662
1,10,10000,0.778248,0.449465,54803,10374,489,biscoito,f8fa48a182,4.0686
1,11,10000,0.778791,0.469364,54963,10414,504,biscoito,b4cb00c012,4.0633
1,12,10000,0.777677,0.461345,54934,10402,495,biscoito,4c58b4de58,4.0295
1,13,10000,0.773603,0.454236,54839,10317,495,biscoito,76c3a736d8,4.0174
1,14,10000,0.773942,0.461566,54912,10290,496,biscoito,bef2a623d7,4.0140
1,15,10000,0.778180,0.471321,54678,10283,508,biscoito,c62d00e76b,4.0136
1,16,10000,0.777141,0.453986,54907,10329,493,biscoito,faa9d9aea4,4.0529
1,17,10000,0.774058,0.458883,54716,10418,491,biscoito,b4027cac3d,4.0463
1,18,10000,0.777800,0.465239,54908,10332,492,biscoito,6b9e3b329f,4.1251
1,19,10000,0.781199,0.461982,54646,10394,496,biscoito,75cd16af92,3.9823
2,0,10000,0.781199,0.461982,54646,10394,496,biscoito,75cd16af92,3.9823
2,1,10000,0.775452,0.462289,54747,10407,496,biscoito,700195c2a9,4.0542
2,2,10000,0.777421,0.470068,54659,10311,506,biscoito,6a18299b98,4.1151
2,3,10000,0.778152,0.455303,54846,10282,492,biscoito,b6541649e9,4.0109
2,4,10000,0.776890,0.452221,54913,10288,489,biscoito,6e0cc43c7d,4.0651
2,5,10000,0.777800,0.465239,54908,10332,492,biscoito,6b9e3b329f,4.1251
2,6,10000,0.777800,0.465239,54908,10332,492,biscoito,6b9e3b329f,4.1251
2,7,10000,0.775492,0.468267,54952,10303,506,biscoito,82d15d3956,3.9895
2,8,10000,0.778819,0.453338,54851,10262,489,biscoito,a05a4bce6e,4.0650
2,9,10000,0.776854,0.456503,54947,10285,500,biscoito,03a71f8490,3.9963
2,10,10000,0.777637,0.463432,54983,10402,497,biscoito,8ef5cca36a,4.0951
2,11,10000,0.778791,0.469364,54963,10414,504,biscoito,b4cb00c012,4.0633
2,12,10000,0.778791,0.469364,54963,10414,504,biscoito,b4cb00c012,4.0633
2,13,10000,0.773878,0.457946,55053,10336,496,biscoito,5d1f028955,3.9606
2,14,10000,0.776510,0.462429,54797,10245,503,biscoito,3dba31a288,3.9582
2,15,10000,0.780968,0.461039,54642,10399,495,biscoito,0638c34652,3.9666
2,16,10000,0.778791,0.469364,54963,10414,504,biscoito,b4cb00c012,4.0633
2,17,10000,0.781199,0.461982,54646,10394,496,biscoito,75cd16af92,3.9823
2,18,10000,0.777800,0.465239,54908,10332,492,biscoito,6b9e3b329f,4.1251
2,19,10000,0.775268,0.458859,54887,10288,504,biscoito,baa9d26be2,4.0499
3,0,10000,0.781199,0.461982,54646,10394,496,biscoito,75cd16af92,3.9823
3,1,10000,0.777740,0.466022,54808,10259,501,biscoito,0b76d84373,4.0597
3,2,10000,0.779774,0.461088,54739,10388,495,biscoito,c3b19c72a4,4.0107
3,3,10000,0.777557,0.464757,54890,10336,491,biscoito,2a04aa3e42,3.9738
3,4,10000,0.778192,0.469703,54981,10416,504,biscoito,17dd25d7c5,4.0197
3,5,10000,0.776067,0.464799,54911,10238,501,biscoito,17d0b11595,3.9563
3,6,10000,0.777665,0.454875,54919,10341,496,biscoito,019f4ce0e5,3.9585
3,7,10000,0.777117,0.461928,54771,10279,499,biscoito,2f8b07f52b,4.0631
3,8,10000,0.777225,0.462389,55026,10417,500,biscoito,ea6dc4fb34,3.9969
3,9,10000,0.777321,0.462931,54872,10412,501,biscoito,b9d330a162,4.1089
3,10,10000,0.780784,0.467034,54687,10333,498,biscoito,bd15529074,4.0608
3,11,10000,0.776159,0.466719,54976,10277,503,biscoito,dafc901994,4.0397
3,12,10000,0.779043,0.456876,54627,10365,490,biscoito,5abcd548ad,3.9597
3,13,10000,0.780908,0.463155,54685,10371,497,biscoito,cb1e0dbce8,3.9648
3,14,10000,0.779582,0.457750,54841,10267,491,biscoito,31f4967c46,3.9860
3,15,10000,0.778791,0.469364,54963,10414,504,biscoito,b4cb00c012,4.0633
3,16,10000,0.778811,0.469478,54985,10425,503,biscoito,36f9486bd5,4.0033
3,17,10000,0.777581,0.458594,55056,10460,495,biscoito,97e0a8cb43,4.0470
3,18,10000,0.778208,0.464490,54572,10272,496,biscoito,3417f1797a,4.1166
3,19,10000,0.778791,0.469364,54963,10414,504,biscoito,b4cb00c012,4.0633
4,0,10000,0.781199,0.461982,54646,10394,496,biscoito,75cd16af92,3.9823
4,1,10000,0.779985,0.461109,54688,10381,495,biscoito,63429c8a3b,4.0673
4,2,10000,0.777289,0.462727,54786,10217,494,biscoito,74534d7cae,3.9931
4,3,10000,0.780916,0.468403,54642,10272,500,biscoito,809f23bec7,4.0556
4,4,10000,0.780676,0.459918,54690,10385,495,biscoito,d86050974b,3.9815
4,5,10000,0.778471,0.456895,54810,10235,487,biscoito,bc904a9138,4.0670
4,6,10000,0.778172,0.459793,54461,10327,496,biscoito,e06f876216,3.9889
4,7,10000,0.778995,0.465538,54923,10397,493,biscoito,0a24fa4008,4.0936
4,8,10000,0.777217,0.459745,54735,10299,494,biscoito,4a5c096731,4.0587
4,9,10000,0.781335,0.463667,54656,10386,499,biscoito,6dac284c3f,4.0131
4,10,10000,0.780480,0.460448,54677,10396,496,biscoito,bab99d02a6,4.0210
4,11,10000,0.777860,0.456628,54976,10321,491,biscoito,9ab994d921,3.9840
4,12,10000,0.778831,0.464827,54835,10297,500,biscoito,6f9fe05072,4.0718
4,13,10000,0.777393,0.465692,54879,10334,502,biscoito,f2c57c1491,4.1484
4,14,10000,0.779670,0.465442,54666,10273,504,biscoito,1a5d7e2035,4.1621
4,15,10000,0.776287,0.476366,54922,10326,508,biscoito,e0cdb9e86b,4.1213
4,16,10000,0.778080,0.462608,54884,10341,500,biscoito,7f1b89daaa,3.9996
4,17,10000,0.779274,0.470150,54858,10418,506,biscoito,423224af77,4.1016
4,18,10000,0.779594,0.465223,54778,10301,495,biscoito,81b8afb753,4.0363
4,19,10000,0.777477,0.461048,54820,10172,492,biscoito,b3e9873df2,4.0116
5,0,10000,0.781335,0.463667,54656,10386,499,biscoito,6dac284c3f,4.0131
5,1,10000,0.779470,0.460548,54675,10320,499,biscoito,43d94d211b,4.0534
5,2,10000,0.779538,0.468325,54666,10344,498,biscoito,5778f77eb1,4.1404
5,3,10000,0.779103,0.463519,54779,10386,502,biscoito,7c527e56db,4.1554
5,4,10000,0.780093,0.457148,54689,10378,492,biscoito,870b0177e4,4.0665
5,5,10000,0.779346,0.469584,54688,10239,501,biscoito,9083f993dd,4.0700
5,6,10000,0.781331,0.456687,54756,10373,487,biscoito,26b5102ae5,4.0651
5,7,10000,0.781199,0.461982,54646,10394,496,biscoito,75cd16af92,3.9823
5,8,10000,0.781199,0.461982,54646,10394,496,biscoito,75cd16af92,3.9823
5,9,10000,0.780736,0.462224,54758,10347,500,biscoito,dd7a0084b4,4.0667
5,10,10000,0.778136,0.465183,54908,10398,498,biscoito,a56810679f,3.9731
5,11,10000,0.779670,0.465442,54666,10273,504,biscoito,1a5d7e2035,4.1621
5,12,10000,0.778172,0.459793,54461,10327,496,biscoito,e06f876216,3.9889
5,13,10000,0.780916,0.468403,54642,10272,500,biscoito,809f23bec7,4.0556
5,14,10000,0.779670,0.465442,54666,10273,504,biscoito,1a5d7e2035,4.1621
5,15,10000,0.779897,0.459715,54667,10394,495,biscoito,80b7dcb635,4.0393
5,16,10000,0.779837,0.461233,54722,10398,497,biscoito,e505ad2e78,4.0923
5,17,10000,0.780948,0.459558,54683,10384,494,biscoito,6f78ea2789,4.0324
5,18,10000,0.779594,0.465223,54778,10301,495,biscoito,81b8afb753,4.0363
