generation,individual_id,l0_size,accuracy_on_full,f1_macro_on_full,num_tokens,num_distinct_tokens,num_classes_in_l0,most_frequent_class_in_l0,l0_indices_hash,fitness_calc_time_sec
1,0,10000,0.778356,0.454862,54975,10384,487,biscoito,f69d583871,4.1460
1,1,10000,0.777289,0.458161,54814,10146,486,biscoito,dc9c6446c9,4.0890
1,2,10000,0.777265,0.471649,54856,10419,504,biscoito,dd1891c55a,3.9661
1,3,10000,0.776331,0.457104,54784,10279,497,biscoito,0eb9b91bd9,4.1042
1,4,10000,0.778340,0.462153,55075,10351,496,biscoito,0623bb9778,3.9768
1,5,10000,0.776462,0.452137,54655,10356,494,biscoito,7d61814ba4,4.0554
1,6,10000,0.775955,0.463342,54847,10374,505,biscoito,44c100912c,4.0165
1,7,10000,0.778060,0.461164,54639,10339,493,biscoito,2e09db4e1a,4.0309
1,8,10000,0.776686,0.462061,54640,10313,499,biscoito,ca915ed9a5,4.0167
1,9,10000,0.773243,0.456169,54901,10298,505,biscoito,667d7a1811,4.0955
1,10,10000,0.776702,0.476525,54682,10442,514,biscoito,6315ce191e,4.0561
1,11,10000,0.775212,0.455960,54802,10195,491,biscoito,3338f6f85d,4.0351
1,12,10000,0.771162,0.444255,54848,10191,494,biscoito,cd76943858,4.0323
1,13,10000,0.776574,0.458222,55122,10409,493,biscoito,168bd06967,4.0107
1,14,10000,0.774493,0.451839,54923,10248,500,biscoito,4aff9059c2,4.0462
1,15,10000,0.778108,0.467102,54975,10356,507,biscoito,eb3be49165,4.0486
1,16,10000,0.778491,0.465192,54956,10339,500,biscoito,39de45bed7,3.9790
1,17,10000,0.776135,0.467908,54574,10254,504,biscoito,addfa607dd,4.0558
1,18,10000,0.773399,0.460585,54734,10327,506,biscoito,12fa522319,4.0517
1,19,10000,0.777752,0.452844,54830,10311,488,biscoito,bc6193c4ac,4.0925
2,0,10000,0.776702,0.476525,54682,10442,514,biscoito,6315ce191e,4.0561
2,1,10000,0.775851,0.465364,55042,10290,502,biscoito,5d6a4c9cab,4.0862
2,2,10000,0.776882,0.465842,54899,10384,509,biscoito,91c7fac4fd,4.0780
2,3,10000,0.780477,0.461329,54991,10315,496,biscoito,ed5f54484e,3.9878
2,4,10000,0.774793,0.466015,55032,10432,497,biscoito,b2739cfc7b,4.0029
2,5,10000,0.776135,0.467908,54574,10254,504,biscoito,addfa607dd,4.0558
2,6,10000,0.776574,0.458222,55122,10409,493,biscoito,168bd06967,4.0107
2,7,10000,0.776702,0.476525,54682,10442,514,biscoito,6315ce191e,4.0561
