generation,individual_id,l0_size,accuracy_on_full,f1_macro_on_full,num_tokens,num_distinct_tokens,num_classes_in_l0,most_frequent_class_in_l0,l0_indices_hash,fitness_calc_time_sec
1,0,50,0.211311,0.020253,277,247,35,biscoito,6b5acbf80e,3.4316
1,1,50,0.186983,0.018579,274,244,44,iogurte,8cbdcb7fbe,3.3447
1,2,50,0.165786,0.018195,249,219,40,biscoito,d853646daf,3.4164
1,3,50,0.185210,0.018619,269,241,42,biscoito,860ba62cf0,3.4739
1,4,50,0.200447,0.019742,284,251,40,biscoito,08fbed084c,3.3273
1,5,50,0.161344,0.017088,267,244,42,iogurte,25a18b4ef4,3.3021
1,6,50,0.184678,0.016668,259,238,39,biscoito,fe398296a1,3.0994
1,7,50,0.171210,0.016308,282,245,38,biscoito,bc44f894cc,3.2784
1,8,50,0.188712,0.018592,276,247,40,suco pronto,46542980ba,3.3407
1,9,50,0.164851,0.015348,261,234,38,biscoito,d9e5214998,3.1429
1,10,50,0.221545,0.021725,272,239,39,aperitivo,931a752353,3.2731
1,11,50,0.166437,0.014715,273,237,38,sabonete,f0895642b2,3.2401
1,12,50,0.193230,0.017403,277,250,37,biscoito,43a8a4c219,3.1512
1,13,50,0.161592,0.016803,272,238,39,chocolate,69d7ec748d,3.3018
1,14,50,0.187862,0.019403,278,245,38,biscoito,7210716215,3.1212
1,15,50,0.192727,0.017735,255,228,40,padaria e confeitaria industrializado,29320ea5b0,3.1703
1,16,50,0.194536,0.019982,266,239,41,biscoito,3b820605b3,3.1573
1,17,50,0.168834,0.015493,262,234,41,padaria e confeitaria industrializado,bf1f3f0bc3,3.2065
1,18,50,0.202049,0.017535,279,242,37,iogurte,5b3315e869,3.2294
1,19,50,0.155481,0.017199,279,256,41,cafe,77b647e988,3.3108
2,0,50,0.221545,0.021725,272,239,39,aperitivo,931a752353,3.2731
2,1,50,0.211311,0.020253,277,247,35,biscoito,6b5acbf80e,3.4316
2,2,50,0.198686,0.018057,261,241,42,padaria e confeitaria industrializado,580e727d47,3.2624
2,3,50,0.195519,0.018448,260,234,42,biscoito,7fca61cf30,3.2983
2,4,50,0.207813,0.019002,260,234,41,padaria e confeitaria industrializado,07ed4bcc54,3.3747
2,5,50,0.204465,0.018686,275,247,35,biscoito,c8dc213eaa,3.2536
2,6,50,0.167655,0.015428,278,250,38,aperitivo,ddb1fbb0b0,3.3149
2,7,50,0.213492,0.019590,280,251,38,biscoito,0aced49622,3.2480
2,8,50,0.190945,0.020419,262,236,43,biscoito,c6cf1c2235,3.0670
2,9,50,0.226801,0.021718,276,244,38,biscoito,0eca4e2a2e,3.2484
2,10,50,0.180824,0.017004,277,248,41,biscoito,09473aa200,3.2434
2,11,50,0.195886,0.018486,270,242,41,iogurte,985582982e,3.1669
2,12,50,0.178451,0.016197,269,240,37,biscoito,dfa136ffce,3.3361
2,13,50,0.168162,0.020174,256,223,44,suco pronto,1f7302fb61,3.2872
2,14,50,0.205085,0.017662,278,246,38,biscoito,09c301dd99,3.2824
2,15,50,0.185070,0.016287,284,253,37,biscoito,c27cd6d805,3.3369
2,16,50,0.203008,0.017836,272,243,42,chocolate,1a32b7af59,3.0825
2,17,50,0.182522,0.018514,264,245,43,biscoito,161d3284e4,3.1851
2,18,50,0.191540,0.020000,265,243,41,biscoito,f9ecb983ec,3.2131
2,19,50,0.215985,0.021269,278,252,35,biscoito,f63557a684,3.1292
3,0,50,0.221545,0.021725,272,239,39,aperitivo,931a752353,3.2731
3,1,50,0.226801,0.021718,276,244,38,biscoito,0eca4e2a2e,3.2484
3,2,50,0.226801,0.021718,276,244,38,biscoito,0eca4e2a2e,3.2484
3,3,50,0.193402,0.018249,270,242,42,iogurte,a182009416,3.2313
3,4,50,0.220526,0.021489,277,246,39,biscoito,2e38b7ebe3,3.0593
3,5,50,0.226801,0.021718,276,244,38,biscoito,0eca4e2a2e,3.2484
3,6,50,0.212666,0.022619,271,247,40,suco pronto,e499b9a1dd,3.3439
3,7,50,0.179734,0.017868,262,232,38,biscoito,214c8667d3,3.3520
3,8,50,0.219316,0.020664,264,235,39,linguica,b728ba21a1,3.3759
3,9,50,0.203683,0.021758,273,251,41,biscoito,a0980407e3,3.4329
3,10,50,0.205208,0.018031,270,247,38,biscoito,8293fb39e7,3.1971
3,11,50,0.219344,0.022632,266,239,43,outro farma,e6b9d55369,3.3855
3,12,50,0.195411,0.021131,265,239,43,biscoito,7309f84afa,3.3469
3,13,50,0.190614,0.019259,272,248,45,biscoito,7ff01df249,3.4988
3,14,50,0.230675,0.022904,278,243,38,sabonete,a54efc67cc,3.4172
3,15,50,0.212382,0.020817,276,251,36,biscoito,9aad5697ae,3.4466
3,16,50,0.221545,0.021725,272,239,39,sabonete,931a752353,3.2731
3,17,50,0.221545,0.021725,272,239,39,sabonete,931a752353,3.2731
3,18,50,0.208528,0.020223,255,228,39,biscoito,d8fb3d594c,3.2340
3,19,50,0.213668,0.018383,286,259,33,biscoito,7032dbf6c9,3.5009
4,0,50,0.230675,0.022904,278,243,38,sabonete,a54efc67cc,3.4172
4,1,50,0.219344,0.022632,266,239,43,outro farma,e6b9d55369,3.3855
4,2,50,0.212058,0.021293,258,234,40,biscoito,1dcd6a5c2f,3.3649
4,3,50,0.221545,0.021725,272,239,39,aperitivo,931a752353,3.2731
4,4,50,0.200735,0.019520,267,234,39,biscoito,7f5b0cdac5,3.4336
4,5,50,0.222855,0.021351,282,263,38,biscoito,8c0b47a6f7,3.1954
4,6,50,0.226469,0.022877,272,247,40,biscoito,3e9b8d9543,3.4336
4,7,50,0.200024,0.018815,276,248,39,biscoito,ff9bda38c3,3.4736
4,8,50,0.221289,0.021975,274,241,39,sabonete,8c00f38c35,3.2436
4,9,50,0.233136,0.022363,280,247,37,biscoito,ed6f0e8729,3.3368
4,10,50,0.207877,0.020859,268,239,42,outro farma,d9daee0132,3.3564
4,11,50,0.216939,0.021526,283,261,38,biscoito,611ef68219,3.3987
4,12,50,0.227021,0.023575,282,249,41,sabonete,f6c2a0f9ff,3.3084
4,13,50,0.215022,0.022892,261,236,41,biscoito,0b8382e4c2,3.2040
4,14,50,0.192731,0.019917,268,247,46,aperitivo,5293cefb68,3.2529
4,15,50,0.220023,0.021136,277,243,38,biscoito,5f24e20473,3.4959
4,16,50,0.223338,0.021447,271,239,39,sabonete,21188f5674,3.3224
4,17,50,0.221612,0.021324,275,245,38,sabonete,09560f897c,3.5336
4,18,50,0.214850,0.021454,268,239,42,aperitivo,1e202696bc,3.1685
4,19,50,0.221820,0.022918,273,242,41,sabonete,343ac70162,3.3448
5,0,50,0.227021,0.023575,282,249,41,sabonete,f6c2a0f9ff,3.3084
5,1,50,0.221820,0.022918,273,242,41,sabonete,343ac70162,3.3448
