generation,individual_id,l0_size,accuracy_on_full,f1_macro_on_full,num_tokens,num_distinct_tokens,num_classes_in_l0,most_frequent_class_in_l0,l0_indices_hash,fitness_calc_time_sec
1,0,50,0.180684,0.017349,258,223,37,biscoito,929463eb5f,2.8989
1,1,50,0.203331,0.018414,272,241,38,macarrao,8325c10eff,3.5906
1,2,50,0.142740,0.013642,269,244,40,aperitivo,a094c79e0f,3.1633
1,3,50,0.203719,0.019748,272,243,41,biscoito,8d9180c03b,2.9508
1,4,50,0.163062,0.016260,276,247,40,biscoito,00349dbfab,2.8405
1,5,50,0.211767,0.022099,297,260,42,suco pronto,f48227f0ac,3.1367
1,6,50,0.104919,0.014043,282,243,43,aperitivo,ce569abc69,2.9711
1,7,50,0.200931,0.020240,279,243,39,alimento pet,45312d83eb,2.9941
1,8,50,0.199253,0.017744,270,233,35,biscoito,761541a980,3.0349
1,9,50,0.167284,0.018509,273,250,40,chocolate,4836d0ba2e,2.9879
1,10,50,0.178607,0.017512,270,242,41,biscoito,90cb08b3fd,2.8774
1,11,50,0.217379,0.019791,267,240,38,biscoito,b6c1f38eb3,2.9425
1,12,50,0.193362,0.017769,260,233,40,biscoito,861842725b,3.0709
1,13,50,0.176287,0.017274,267,222,36,padaria e confeitaria industrializado,56ec21f944,2.9079
1,14,50,0.221221,0.017199,287,246,37,bala,02d4360d2d,2.9112
1,15,50,0.209139,0.020355,274,242,38,padaria e confeitaria industrializado,7604ab6817,3.0536
1,16,50,0.206662,0.017995,281,257,41,aperitivo,336ce00a16,3.0661
1,17,50,0.197859,0.016806,279,247,40,biscoito,90882eb883,3.0125
1,18,50,0.102239,0.019028,259,231,46,polpa de fruta congelada,3d630df976,2.9467
1,19,50,0.213001,0.017561,280,246,35,biscoito,33ff2bd2a7,2.9881
2,0,50,0.221221,0.017199,287,246,37,bala,02d4360d2d,2.9112
2,1,50,0.217379,0.019791,267,240,38,biscoito,b6c1f38eb3,2.9425
2,2,50,0.224081,0.018247,283,244,39,alimento pet,bb04639732,3.0493
2,3,50,0.216184,0.020156,278,244,37,refrigerante,ed14052f0b,2.9347
2,4,50,0.186164,0.018131,268,235,39,biscoito,5cc80131aa,2.9362
2,5,50,0.209782,0.017246,283,255,39,biscoito,5f397266f2,2.9755
2,6,50,0.188014,0.019098,255,215,37,suco pronto,8b5a3b9865,2.9315
2,7,50,0.173343,0.017336,264,228,38,bebida lactea,5cd6c71bc7,2.9465
2,8,50,0.241380,0.018880,278,242,33,iogurte,96ddcb0c73,3.0413
2,9,50,0.163629,0.015510,280,246,35,alimento pet,3a0e92d5f1,2.9766
2,10,50,0.186400,0.016143,267,236,36,biscoito,feeb80e545,2.9300
2,11,50,0.204074,0.016228,290,246,35,bala,99c1a35ac6,2.9637
