generation,individual_id,l0_size,accuracy_on_full,f1_macro_on_full,num_tokens,num_distinct_tokens,num_classes_in_l0,most_frequent_class_in_l0,l0_indices_hash,fitness_calc_time_sec
1,0,500,0.475082,0.129723,2748,1580,194,biscoito,31f88dfbf1,3.2013
1,1,500,0.464853,0.117525,2779,1652,179,biscoito,fa16fdf16a,3.3473
1,2,500,0.465496,0.119470,2772,1667,183,biscoito,209762067b,3.2663
1,3,500,0.483386,0.127323,2743,1604,204,biscoito,746b54d68f,3.3063
1,4,500,0.477135,0.123875,2741,1603,188,biscoito,4779e6194c,3.4964
1,5,500,0.459521,0.116967,2705,1595,181,biscoito,7b1b17e0f5,3.3444
1,6,500,0.467178,0.120796,2748,1580,197,biscoito,384556526d,3.9665
1,7,500,0.468101,0.130078,2741,1559,197,biscoito,85e676f326,3.4637
1,8,500,0.485172,0.121150,2703,1527,177,biscoito,da045caec0,3.3930
1,9,500,0.480275,0.124421,2814,1616,186,biscoito,8fff51572d,3.4379
1,10,500,0.484433,0.121191,2711,1629,185,biscoito,7400df45ca,3.3978
1,11,500,0.448465,0.111648,2736,1557,183,biscoito,075d433165,3.3463
1,12,500,0.466251,0.112580,2755,1589,180,biscoito,483a714a85,3.3207
1,13,500,0.462197,0.120677,2740,1555,179,biscoito,2e5cc51835,3.2944
1,14,500,0.464985,0.115705,2776,1578,183,biscoito,0e871fdc17,3.3432
1,15,500,0.471312,0.113897,2747,1618,176,biscoito,31a644b27d,3.2683
1,16,500,0.479057,0.118376,2812,1608,181,biscoito,478c4c9280,3.3021
1,17,500,0.485491,0.117497,2706,1617,183,biscoito,586ab254f7,3.2230
1,18,500,0.464166,0.128957,2752,1628,196,biscoito,dd1c6df727,3.3182
1,19,500,0.466651,0.115374,2738,1614,181,biscoito,58ab4d0527,3.5106
2,0,500,0.485491,0.117497,2706,1617,183,biscoito,586ab254f7,3.2230
2,1,500,0.484301,0.115930,2699,1614,181,biscoito,bc93b82a3b,3.4550
2,2,500,0.485815,0.122569,2710,1536,179,biscoito,b55a0fe77f,3.3916
2,3,500,0.484892,0.123499,2700,1554,183,biscoito,859db11f05,3.3970
2,4,500,0.481697,0.126127,2746,1578,197,biscoito,d912e82235,3.3473
2,5,500,0.472810,0.124087,2748,1628,192,biscoito,77076abb27,3.2792
2,6,500,0.470142,0.127039,2759,1640,190,biscoito,c0c2eb7f2c,3.2610
2,7,500,0.476728,0.125145,2737,1603,188,biscoito,b81abd29b3,3.2899
2,8,500,0.476520,0.123493,2742,1584,185,biscoito,9bd93990ea,3.2468
2,9,500,0.493839,0.126005,2761,1542,181,biscoito,456ee0d413,3.3498
2,10,500,0.475002,0.125010,2756,1604,186,biscoito,18e0fccea9,3.3050
2,11,500,0.481321,0.122326,2740,1585,196,biscoito,7bd1022beb,3.3526
2,12,500,0.471376,0.120214,2813,1602,183,biscoito,3f02f5a958,3.3264
2,13,500,0.477207,0.122737,2751,1581,192,biscoito,960c567655,3.3571
2,14,500,0.490951,0.124157,2766,1565,178,biscoito,a4f0df1e76,3.3107
2,15,500,0.476073,0.117417,2805,1600,184,biscoito,e1a0606275,3.3153
2,16,500,0.472386,0.125200,2755,1594,197,biscoito,6e0e93758c,3.2572
2,17,500,0.466651,0.115374,2738,1614,181,biscoito,58ab4d0527,3.5106
2,18,500,0.485491,0.117497,2706,1617,183,biscoito,586ab254f7,3.2230
2,19,500,0.472646,0.121389,2719,1613,197,biscoito,fa2e57ed93,3.3127
3,0,500,0.493839,0.126005,2761,1542,181,biscoito,456ee0d413,3.3498
3,1,500,0.498316,0.126341,2732,1565,178,biscoito,1f37e92c03,3.4431
3,2,500,0.487520,0.118033,2733,1629,182,biscoito,c948adde8d,3.2909
3,3,500,0.475670,0.117376,2803,1597,184,biscoito,c323fdf0fe,3.2868
3,4,500,0.484768,0.115942,2701,1616,181,biscoito,549058ae35,3.2800
3,5,500,0.478414,0.124999,2738,1559,188,biscoito,ef17370fe9,3.3071
3,6,500,0.486226,0.123011,2770,1574,181,biscoito,02d2ed7b2a,3.3332
3,7,500,0.498400,0.122037,2762,1570,175,biscoito,53651e3756,3.2784
3,8,500,0.481821,0.122059,2710,1618,187,padaria e confeitaria industrializado,a809562d03,3.3291
3,9,500,0.485491,0.117497,2706,1617,183,biscoito,586ab254f7,3.2230
3,10,500,0.485491,0.117497,2706,1617,183,biscoito,586ab254f7,3.2230
3,11,500,0.491339,0.130719,2758,1593,193,biscoito,9041513fb9,3.3471
3,12,500,0.490180,0.118931,2754,1553,180,biscoito,b5e4c266a8,3.3563
3,13,500,0.496176,0.120381,2699,1572,182,biscoito,060975f6fb,3.2853
3,14,500,0.476033,0.117802,2707,1615,182,biscoito,b95b15d08f,3.3408
3,15,500,0.493839,0.126005,2761,1542,181,biscoito,456ee0d413,3.3498
3,16,500,0.493839,0.126005,2761,1542,181,biscoito,456ee0d413,3.3498
3,17,500,0.485815,0.122569,2710,1536,179,biscoito,b55a0fe77f,3.3916
3,18,500,0.485491,0.117497,2706,1617,183,biscoito,586ab254f7,3.2230
3,19,500,0.483103,0.120083,2711,1627,186,biscoito,df6cc967a7,3.2747
4,0,500,0.498400,0.122037,2762,1570,175,biscoito,53651e3756,3.2784
4,1,500,0.498400,0.122037,2762,1570,175,biscoito,53651e3756,3.2784
4,2,500,0.498400,0.122037,2762,1570,175,biscoito,53651e3756,3.2784
4,3,500,0.497226,0.131989,2767,1585,187,biscoito,ef5c869af9,3.3220
4,4,500,0.485855,0.127137,2756,1556,183,biscoito,572a10bbf6,3.2839
4,5,500,0.491818,0.125490,2736,1549,184,biscoito,fecb4de20e,3.3344
4,6,500,0.477978,0.116576,2724,1561,182,biscoito,d4213ed617,3.3391
4,7,500,0.480598,0.117275,2722,1553,181,biscoito,142be2fe38,3.3152
4,8,500,0.488643,0.115505,2731,1553,177,biscoito,66c0262234,3.3745
4,9,500,0.497110,0.120967,2775,1572,175,biscoito,bd59f2a91e,3.4135
4,10,500,0.498400,0.122037,2762,1570,175,biscoito,53651e3756,3.2784
4,11,500,0.485491,0.117497,2706,1617,183,biscoito,586ab254f7,3.2230
4,12,500,0.498400,0.122037,2762,1570,175,biscoito,53651e3756,3.2784
4,13,500,0.496247,0.123141,2752,1569,175,biscoito,1340bca6ca,3.2722
4,14,500,0.486270,0.116814,2717,1581,181,biscoito,62457d75c4,3.2775
4,15,500,0.496176,0.120381,2699,1572,182,biscoito,060975f6fb,3.2853
4,16,500,0.496176,0.120381,2699,1572,182,biscoito,060975f6fb,3.2853
4,17,500,0.493839,0.126005,2761,1542,181,biscoito,456ee0d413,3.3498
4,18,500,0.493839,0.126005,2761,1542,181,biscoito,456ee0d413,3.3498
4,19,500,0.498400,0.122037,2762,1570,175,biscoito,53651e3756,3.2784
5,0,500,0.498400,0.122037,2762,1570,175,biscoito,53651e3756,3.2784
5,1,500,0.498400,0.122037,2762,1570,175,biscoito,53651e3756,3.2784
5,2,500,0.498400,0.122037,2762,1570,175,biscoito,53651e3756,3.2784
5,3,500,0.498400,0.122037,2762,1570,175,biscoito,53651e3756,3.2784
5,4,500,0.498400,0.122037,2762,1570,175,biscoito,53651e3756,3.2784
5,5,500,0.493308,0.127367,2758,1576,179,biscoito,e6c872629e,3.3333
5,6,500,0.489302,0.123713,2774,1566,180,biscoito,361c1c3c07,3.3354
5,7,500,0.493172,0.119345,2760,1567,173,biscoito,736f237b8f,3.2965
5,8,500,0.498400,0.122037,2762,1570,175,biscoito,53651e3756,3.2784
5,9,500,0.498400,0.122037,2762,1570,175,biscoito,53651e3756,3.2784
5,10,500,0.498400,0.122037,2762,1570,175,biscoito,53651e3756,3.2784
5,11,500,0.498273,0.124216,2763,1577,177,biscoito,ef538c3fc8,3.4525
5,12,500,0.494674,0.118954,2704,1570,181,biscoito,a29dd685e0,3.3107
5,13,500,0.498400,0.122037,2762,1570,175,biscoito,53651e3756,3.2784
5,14,500,0.498400,0.122037,2762,1570,175,biscoito,53651e3756,3.2784
5,15,500,0.498049,0.121862,2758,1572,177,biscoito,88d7dbaeb0,3.3310
5,16,500,0.493839,0.126005,2761,1542,181,biscoito,456ee0d413,3.3498
5,17,500,0.498400,0.122037,2762,1570,175,biscoito,53651e3756,3.2784
5,18,500,0.496998,0.121013,2764,1571,174,biscoito,62170b52f7,3.4398
5,19,500,0.498400,0.122037,2762,1570,175,biscoito,53651e3756,3.2784
6,0,500,0.498400,0.122037,2762,1570,175,biscoito,53651e3756,3.2784
6,1,500,0.498400,0.122037,2762,1570,175,biscoito,53651e3756,3.2784
6,2,500,0.498400,0.122037,2762,1570,175,biscoito,53651e3756,3.2784
6,3,500,0.498400,0.122037,2762,1570,175,biscoito,53651e3756,3.2784
6,4,500,0.498400,0.122037,2762,1570,175,biscoito,53651e3756,3.2784
6,5,500,0.498400,0.122037,2762,1570,175,biscoito,53651e3756,3.2784
6,6,500,0.498400,0.122037,2762,1570,175,biscoito,53651e3756,3.2784
6,7,500,0.498400,0.122037,2762,1570,175,biscoito,53651e3756,3.2784
6,8,500,0.498400,0.122037,2762,1570,175,biscoito,53651e3756,3.2784
6,9,500,0.498400,0.122037,2762,1570,175,biscoito,53651e3756,3.2784
6,10,500,0.498400,0.122037,2762,1570,175,biscoito,53651e3756,3.2784
6,11,500,0.497174,0.123042,2763,1575,177,biscoito,a4c125a27b,3.3284
6,12,500,0.498001,0.121490,2771,1568,174,biscoito,33bb223c14,3.4163
6,13,500,0.498400,0.122037,2762,1570,175,biscoito,53651e3756,3.2784
6,14,500,0.498400,0.122037,2762,1570,175,biscoito,53651e3756,3.2784
6,15,500,0.498400,0.122037,2762,1570,175,biscoito,53651e3756,3.2784
