generation,individual_id,l0_size,accuracy_on_full,f1_macro_on_full,num_tokens,num_distinct_tokens,num_classes_in_l0,most_frequent_class_in_l0,l0_indices_hash,fitness_calc_time_sec
1,0,20000,0.818477,0.548422,109784,14966,550,biscoito,4ee83bb388,5.0197
1,1,20000,0.816883,0.560618,109643,15101,558,biscoito,6984400f74,4.8411
1,2,20000,0.815793,0.548879,109912,15064,553,biscoito,326c70ec66,4.8338
1,3,20000,0.818197,0.555180,109725,15120,548,biscoito,cea0f3b4b6,4.7425
1,4,20000,0.818553,0.545613,109814,15058,539,biscoito,a0afb71c29,4.8792
1,5,20000,0.818932,0.558743,109376,15031,562,biscoito,c9b1e8e09f,4.7429
1,6,20000,0.818201,0.564741,110029,15070,561,biscoito,8aab84d46a,4.9417
1,7,20000,0.819615,0.550157,109745,14982,552,biscoito,9bdd7cf47b,4.7438
1,8,20000,0.819627,0.541661,109624,14863,544,biscoito,8a8e51d0c5,4.8273
1,9,20000,0.816887,0.553541,109734,15007,554,biscoito,2e959f9142,4.7368
1,10,20000,0.817906,0.550189,109661,14873,555,biscoito,821026f03e,4.7714
1,11,20000,0.818241,0.562178,109775,15020,558,biscoito,8b6d4b1532,4.8124
1,12,20000,0.819743,0.550794,109768,15099,547,biscoito,2da7a1c445,4.7054
1,13,20000,0.817562,0.545358,109480,15039,547,biscoito,912f0e1b20,4.8571
1,14,20000,0.818960,0.551127,109770,15086,549,biscoito,38fc6df818,4.7079
1,15,20000,0.817646,0.548926,109815,15070,552,biscoito,4250009267,4.7410
1,16,20000,0.819196,0.559740,109387,15240,557,biscoito,fc912865dc,4.7089
1,17,20000,0.821221,0.551171,109863,15140,545,biscoito,064f514f05,4.6862
1,18,20000,0.819723,0.560340,109717,14951,549,biscoito,ec6a564b7e,4.8836
1,19,20000,0.820598,0.558653,109499,14916,553,biscoito,0c045da909,4.7672
2,0,20000,0.815793,0.548879,109912,15064,553,biscoito,326c70ec66,4.8338
2,1,20000,0.817570,0.562794,109590,15124,565,biscoito,614724652f,4.8854
2,2,20000,0.819516,0.556832,109402,15033,559,biscoito,8976c80f49,4.7001
2,3,20000,0.816883,0.560618,109643,15101,558,biscoito,6984400f74,4.8411
2,4,20000,0.816883,0.560618,109643,15101,558,biscoito,6984400f74,4.8411
2,5,20000,0.816859,0.552441,109441,14991,563,biscoito,f27f545992,4.7598
2,6,20000,0.818645,0.551134,109809,15079,552,biscoito,3043a3c772,4.9179
2,7,20000,0.818813,0.560026,109321,15102,556,biscoito,dd79eb88a2,4.7790
2,8,20000,0.816999,0.558567,109641,15102,561,biscoito,911293ca03,4.8192
2,9,20000,0.816065,0.555630,109907,15022,560,biscoito,abb9445871,4.8172
2,10,20000,0.821069,0.554347,109505,15070,552,biscoito,a189ad4c4d,4.9222
2,11,20000,0.815537,0.550583,109698,14949,546,biscoito,837ac3a231,4.8002
2,12,20000,0.818645,0.562265,109665,15121,562,biscoito,95e54a2b51,4.7976
2,13,20000,0.815765,0.555824,109758,15105,556,biscoito,91c2040ff6,4.8412
2,14,20000,0.819224,0.559982,109902,15038,557,biscoito,dcf92a46bc,4.7599
2,15,20000,0.817954,0.557630,109782,15091,557,biscoito,141b8570fa,4.8113
2,16,20000,0.817598,0.545199,109569,15038,547,biscoito,40ae51aee7,4.7736
2,17,20000,0.817958,0.544525,109853,14987,546,biscoito,24c15b46f8,4.7518
2,18,20000,0.817770,0.542671,109629,14957,544,biscoito,e941dff546,4.6593
2,19,20000,0.815793,0.548879,109912,15064,553,biscoito,326c70ec66,4.8338
