generation,individual_id,l0_size,accuracy_on_full,f1_macro_on_full,num_tokens,num_distinct_tokens,num_classes_in_l0,most_frequent_class_in_l0,l0_indices_hash,fitness_calc_time_sec
1,0,5000,0.725908,0.367863,27543,6888,422,biscoito,55e6f120c2,23.9859
1,1,5000,0.731468,0.375937,27425,6918,435,biscoito,1290f985e6,26.6171
1,2,5000,0.731360,0.363774,27405,6950,420,biscoito,971cbc3c95,23.0825
1,3,5000,0.723879,0.364799,27371,6894,433,biscoito,31ef111977,23.9292
1,4,5000,0.723036,0.365465,27499,6958,433,biscoito,f42bd26d88,32.7735
1,5,5000,0.729195,0.373230,27538,6940,433,biscoito,c337d99700,30.5757
1,6,5000,0.730781,0.365496,27502,6960,436,biscoito,8e37909771,27.1933
1,7,5000,0.725565,0.381444,27550,6980,434,biscoito,a7d945fb59,28.8389
1,8,5000,0.725800,0.369525,27412,6896,434,biscoito,bb4639ced4,33.4723
1,9,5000,0.725457,0.365416,27562,7036,432,biscoito,82d4173365,29.9507
1,10,5000,0.720760,0.361027,27298,6988,426,biscoito,b752d578bd,30.9255
1,11,5000,0.734847,0.388260,27416,6971,447,biscoito,8b947c4a81,30.5284
1,12,5000,0.728317,0.364807,27440,7065,432,biscoito,c3e5a8ab21,22.7310
1,13,5000,0.727326,0.366022,27325,7015,429,biscoito,c93fc173a9,32.2829
1,14,5000,0.723691,0.366656,27402,6910,432,biscoito,961eb88f8c,26.6847
1,15,5000,0.734831,0.377244,27420,6939,440,biscoito,9c96141e59,28.3344
1,16,5000,0.726819,0.365174,27457,6954,425,biscoito,1c2929da76,24.7004
1,17,5000,0.723408,0.373272,27219,7096,429,biscoito,0590b874e4,24.3123
1,18,5000,0.726835,0.369487,27396,6954,432,biscoito,fd91067185,23.8171
1,19,5000,0.726899,0.364578,27451,7010,431,biscoito,1142886ed6,25.8509
2,0,5000,0.734847,0.388260,27416,6971,447,biscoito,8b947c4a81,30.5284
2,5,5000,0.731360,0.363774,27405,6950,420,biscoito,971cbc3c95,23.0825
2,6,5000,0.730781,0.365496,27502,6960,436,biscoito,8e37909771,27.1933
2,11,5000,0.734847,0.388260,27416,6971,447,biscoito,8b947c4a81,30.5284
2,12,5000,0.734847,0.388260,27416,6971,447,biscoito,8b947c4a81,30.5284
2,1,5000,0.726991,0.367329,27384,6905,434,biscoito,e58ea1bc68,23.8349
2,2,5000,0.727402,0.370234,27446,6943,438,biscoito,bd4134877c,23.7983
2,3,5000,0.735378,0.374957,27486,7016,434,biscoito,2724d6a074,32.1468
2,4,5000,0.724810,0.366929,27369,6949,420,biscoito,38cda1d4f4,24.1778
2,7,5000,0.725665,0.363964,27512,6909,423,biscoito,21a6948b49,27.1097
2,8,5000,0.725441,0.373018,27469,7009,437,biscoito,31ccd60eab,40.7348
2,9,5000,0.726108,0.361353,27428,6960,423,biscoito,cf48d40476,40.1592
2,10,5000,0.730525,0.369494,27422,7078,434,biscoito,7908c42a19,23.1567
2,13,5000,0.726272,0.362538,27483,6934,441,biscoito,5a7ebd23d6,28.4869
2,14,5000,0.734268,0.376919,27395,6985,434,biscoito,ab86e759ca,30.5724
2,15,5000,0.727598,0.372829,27450,7016,438,biscoito,8fbe81dda8,34.1788
2,16,5000,0.730629,0.380307,27417,7008,438,biscoito,b5b5393836,24.6590
2,17,5000,0.730434,0.368845,27361,6930,436,biscoito,3e332c9fa1,23.8914
2,18,5000,0.724522,0.367656,27344,7060,427,biscoito,214fea2843,29.4444
2,19,5000,0.727726,0.373971,27375,6972,434,biscoito,7639b5a77f,23.4522
3,0,5000,0.735378,0.374957,27486,7016,434,biscoito,2724d6a074,32.1468
3,1,5000,0.735378,0.374957,27486,7016,434,biscoito,2724d6a074,32.1468
3,2,5000,0.727402,0.370234,27446,6943,438,biscoito,bd4134877c,23.7983
3,3,5000,0.727258,0.375859,27413,6950,438,biscoito,6f50bbf8c8,26.7442
3,4,5000,0.727897,0.365886,27392,6972,428,biscoito,7c14829a10,25.0079
3,5,5000,0.726044,0.357285,27508,6966,426,biscoito,264ca437d1,47.2134
3,6,5000,0.725249,0.381785,27314,6914,439,biscoito,4924c44a91,41.2916
3,7,5000,0.731324,0.375416,27453,6913,435,biscoito,ebef7cd75d,25.5543
3,8,5000,0.726623,0.378682,27432,6997,449,biscoito,e16bfc154f,34.5989
3,9,5000,0.723675,0.366201,27378,6934,429,biscoito,9ee870c97a,27.3278
3,10,5000,0.730346,0.377007,27475,7003,441,biscoito,2ac30334c4,32.2406
