generation,individual_id,l0_size,accuracy_on_full,f1_macro_on_full,num_tokens,num_distinct_tokens,num_classes_in_l0,most_frequent_class_in_l0,l0_indices_hash,fitness_calc_time_sec
1,0,5000,0.729391,0.367255,27536,7038,423,biscoito,d9d50840dd,25.2016
1,1,5000,0.734512,0.367145,27416,6883,429,biscoito,f28218da2d,23.6306
1,2,5000,0.725109,0.379968,27402,6991,444,biscoito,e77e24ddcf,25.0271
1,3,5000,0.724243,0.370000,27409,6953,438,biscoito,4cc455aa27,25.1138
1,4,5000,0.724283,0.369025,27550,6966,430,biscoito,0d6b42b2a4,25.0762
1,5,5000,0.727690,0.365417,27344,7007,425,biscoito,e1e755530f,25.6900
1,6,5000,0.730481,0.370649,27391,6963,439,biscoito,cbcf5bf85b,23.9932
1,7,5000,0.729000,0.362806,27352,6912,427,biscoito,8f36edef08,26.0675
1,8,5000,0.731748,0.369019,27359,6938,436,biscoito,20ee9249a3,23.8606
1,9,5000,0.718579,0.365729,27462,7030,440,biscoito,0bcd35618a,24.5036
1,10,5000,0.722577,0.375313,27338,7036,441,biscoito,4292fa3005,26.0893
1,11,5000,0.727450,0.370589,27368,6933,443,biscoito,d5d74c6e61,25.6432
1,12,5000,0.726655,0.353658,27404,6862,425,biscoito,a409136dcc,24.7766
1,13,5000,0.726084,0.354848,27620,6990,425,biscoito,d9c3b02539,24.9910
1,14,5000,0.724542,0.363861,27428,6927,431,biscoito,0e1099be37,24.1726
1,15,5000,0.729687,0.367589,27529,6958,426,biscoito,4e7799128e,23.4972
1,16,5000,0.736525,0.381862,27461,7011,446,biscoito,166e0141fb,17.7643
1,17,5000,0.728928,0.375913,27225,6941,429,biscoito,a4389bf50c,16.7995
1,18,5000,0.727302,0.379527,27367,6972,437,biscoito,bfdbbe3e67,15.5178
1,19,5000,0.725573,0.367970,27358,6909,420,biscoito,1a68f66757,14.8300
2,0,5000,0.736525,0.381862,27461,7011,446,biscoito,166e0141fb,17.7643
2,18,5000,0.736525,0.381862,27461,7011,446,biscoito,166e0141fb,17.7643
2,19,5000,0.722577,0.375313,27338,7036,441,biscoito,4292fa3005,26.0893
2,1,5000,0.728440,0.369589,27489,6962,430,biscoito,bc803e80ad,22.7738
2,2,5000,0.728992,0.381204,27482,7012,445,biscoito,6af6de7ee9,24.0923
2,3,5000,0.728528,0.372356,27541,6968,431,biscoito,5c62a071b9,23.0697
2,4,5000,0.721606,0.361660,27530,6943,425,biscoito,bdb2cd0c9d,23.7888
2,5,5000,0.727650,0.359655,27385,6876,418,biscoito,b8432a6a16,24.9789
2,6,5000,0.734116,0.380478,27228,6956,436,biscoito,959b53e0d8,24.8160
2,7,5000,0.735334,0.388745,27364,6934,446,biscoito,f579d29830,23.6473
2,8,5000,0.729970,0.374285,27475,7038,446,biscoito,ae9a2893d7,22.9099
2,9,5000,0.722637,0.371581,27463,7033,449,biscoito,de305e331a,25.0824
2,10,5000,0.729056,0.371671,27349,6959,441,biscoito,27d237dc39,24.9504
2,11,5000,0.727090,0.374802,27393,6990,436,biscoito,fdc34fca3d,23.3973
2,12,5000,0.723707,0.367338,27216,6946,439,biscoito,888b452577,24.0672
2,13,5000,0.731073,0.362234,27279,6872,431,biscoito,32d1ec8cc4,22.7029
2,14,5000,0.729691,0.373591,27443,6982,438,biscoito,c49bafda66,23.8733
2,15,5000,0.728828,0.376169,27369,6971,438,biscoito,91ebfd4d65,22.7891
2,16,5000,0.728688,0.370654,27453,6944,438,biscoito,3c5e162cd2,22.4911
2,17,5000,0.730713,0.381065,27468,7006,445,biscoito,9b19ec1cc1,11.5744
3,0,5000,0.735334,0.388745,27364,6934,446,biscoito,f579d29830,23.6473
3,13,5000,0.736525,0.381862,27461,7011,446,biscoito,166e0141fb,17.7643
3,14,5000,0.736525,0.381862,27461,7011,446,biscoito,166e0141fb,17.7643
3,15,5000,0.728992,0.381204,27482,7012,445,biscoito,6af6de7ee9,24.0923
3,16,5000,0.728440,0.369589,27489,6962,430,biscoito,bc803e80ad,22.7738
3,1,5000,0.730198,0.374334,27549,6877,434,biscoito,8333e6618e,24.9526
3,2,5000,0.725988,0.378045,27489,7061,450,biscoito,0bf35715fe,22.8451
