generation,individual_id,l0_size,accuracy_on_full,f1_macro_on_full,num_tokens,num_distinct_tokens,num_classes_in_l0,most_frequent_class_in_l0,l0_indices_hash,fitness_calc_time_sec
1,0,100,0.230262,0.034224,544,448,67,biscoito,5ad4078c37,3.1693
1,1,100,0.256158,0.035129,559,462,70,cerveja,565ac033b5,3.0780
1,2,100,0.263387,0.031045,549,443,60,iogurte,5c4230e200,2.9950
1,3,100,0.227733,0.031284,546,461,72,iogurte,f56e26fb65,2.9134
1,4,100,0.246399,0.034140,552,455,66,biscoito,8326d81b74,3.4009
1,5,100,0.259113,0.034133,556,467,65,biscoito,50be5b8b99,2.6888
1,6,100,0.226481,0.033314,558,432,69,iogurte,dd5c2536b5,2.9363
1,7,100,0.226108,0.029468,543,443,67,biscoito,745693c719,3.1061
1,8,100,0.227054,0.032767,554,464,68,iogurte,836cba1804,2.8689
1,9,100,0.271003,0.039095,550,453,70,suco pronto,b4d028c459,3.0866
1,10,100,0.254680,0.038582,549,455,75,sabonete,7529a1a68c,2.9147
1,11,100,0.242950,0.036109,554,467,68,cerveja,1241a4b731,3.0078
1,12,100,0.251924,0.036330,574,447,71,chocolate,e6baa43d4b,2.9223
1,13,100,0.235348,0.032417,569,462,66,azeitona,39cd296f8f,2.9855
1,14,100,0.243549,0.031242,570,452,64,biscoito,803952ad49,2.7260
1,15,100,0.278418,0.039548,564,470,67,biscoito,ccef3f619c,3.3391
1,16,100,0.236400,0.031238,546,435,68,biscoito,619c2ad9b2,2.8343
1,17,100,0.267634,0.037197,569,476,71,biscoito,8bc2f09dd8,3.1359
1,18,100,0.263786,0.033236,545,440,63,biscoito,31ce32b24b,2.7497
1,19,100,0.215590,0.029549,552,456,68,suco pronto,cbab475bfe,3.0362
1,20,100,0.260138,0.036826,554,465,63,suco pronto,bb32b9b164,2.7276
1,21,100,0.245573,0.035838,556,460,67,biscoito,ffd4428a33,3.3238
1,22,100,0.251445,0.033513,575,469,70,chocolate,fd84a80a88,3.0386
1,23,100,0.241273,0.034387,541,431,66,biscoito,45bedad56f,2.6542
1,24,100,0.259033,0.033726,534,428,63,biscoito,e720bcd5f9,3.0263
1,25,100,0.249328,0.034653,559,464,66,chocolate,77be16ec13,3.0627
1,26,100,0.212049,0.032976,544,452,72,padaria e confeitaria industrializado,6027e11b80,5.1639
1,27,100,0.240194,0.033965,549,455,72,chocolate,18c4b821fa,5.1298
1,28,100,0.252763,0.031182,557,437,65,biscoito,a31d712f26,2.9348
1,29,100,0.270590,0.037141,572,484,72,biscoito,34cf2d4fba,2.9822
1,30,100,0.241060,0.036599,537,440,72,sabonete,21c66176e6,3.0094
1,31,100,0.202996,0.029204,532,419,67,iogurte,8072557ece,3.0135
1,32,100,0.231447,0.034077,560,449,70,iogurte,f52db9d8a1,2.9829
1,33,100,0.241872,0.037949,535,456,68,biscoito,8b290f11f2,2.9001
1,34,100,0.229756,0.033141,556,453,73,iogurte,839d2215fc,2.9155
1,35,100,0.269445,0.033756,552,453,66,chocolate,dbea86a473,3.1181
1,36,100,0.259393,0.035093,565,464,65,chocolate,3429799e5d,2.9698
1,37,100,0.230435,0.037471,553,450,72,biscoito,ef0c81a552,3.0211
1,38,100,0.246092,0.036883,539,452,71,outro farma,e7c4dbd0f6,2.7393
1,39,100,0.249061,0.034919,548,453,70,padaria e confeitaria industrializado,c63084c206,2.8300
1,40,100,0.226361,0.033839,579,488,75,biscoito,63dffde21a,3.2444
1,41,100,0.196232,0.032140,521,427,72,biscoito,87acfa18ee,2.9861
1,42,100,0.241552,0.034264,568,464,69,biscoito,f992eea214,2.7709
1,43,100,0.228252,0.028870,533,435,67,biscoito,da0946fc81,2.8678
1,44,100,0.242631,0.032293,545,445,68,biscoito,9780b74a47,2.8819
1,45,100,0.201771,0.032901,541,426,71,biscoito,fd4efb358f,3.1209
1,46,100,0.247663,0.035883,548,466,72,chocolate,3d81ba82b9,3.0875
1,47,100,0.279297,0.035788,542,445,63,biscoito,6d0d0bd9d4,2.6386
1,48,100,0.236640,0.032145,565,457,70,biscoito,df4a23aee9,2.9758
1,49,100,0.254973,0.040032,546,444,73,biscoito,24dfb1d17e,2.8641
2,0,100,0.228252,0.028870,533,435,67,biscoito,da0946fc81,2.8678
2,1,100,0.202996,0.029204,532,419,67,iogurte,8072557ece,3.0135
2,2,100,0.226108,0.029468,543,443,67,biscoito,745693c719,3.1061
2,3,100,0.215590,0.029549,552,456,68,suco pronto,cbab475bfe,3.0362
2,4,100,0.263387,0.031045,549,443,60,iogurte,5c4230e200,2.9950
2,5,100,0.222527,0.029542,539,448,69,biscoito,ebfd5d0037,3.5129
2,6,100,0.258874,0.033991,549,446,69,biscoito,387360963a,3.2116
2,7,100,0.215590,0.029549,552,456,68,suco pronto,cbab475bfe,3.0362
2,8,100,0.228252,0.028870,533,435,67,biscoito,da0946fc81,2.8678
2,9,100,0.202996,0.029204,532,419,67,iogurte,8072557ece,3.0135
2,10,100,0.202996,0.029204,532,419,67,iogurte,8072557ece,3.0135
2,11,100,0.211516,0.028424,543,437,64,iogurte,9b3f8ea143,3.2009
2,12,100,0.246958,0.036226,522,433,71,iogurte,99277a67ea,2.8654
2,13,100,0.228252,0.028870,533,435,67,iogurte,da0946fc81,2.8678
2,14,100,0.228252,0.028870,533,435,67,iogurte,da0946fc81,2.8678
2,15,100,0.242298,0.032894,556,461,67,iogurte,b37f48c981,3.2536
2,16,100,0.252789,0.034754,543,430,65,biscoito,d0a31a17a2,3.7836
2,17,100,0.243257,0.034630,540,431,66,biscoito,0268ca6887,3.7057
2,18,100,0.223978,0.032970,561,449,70,iogurte,c06bb6ac98,3.2842
2,19,100,0.219691,0.033956,540,434,72,biscoito,fd634a1386,3.0001
2,20,100,0.229463,0.030356,527,455,71,iogurte,fd3dd91e3b,2.2015
2,21,100,0.251911,0.033051,555,447,66,iogurte,a436045693,1.8972
2,22,100,0.273293,0.032549,537,427,59,biscoito,fabe1dcacf,1.8238
2,23,100,0.236879,0.031341,548,434,68,cafe,4b6ad76951,1.8158
2,24,100,0.248649,0.030146,555,435,64,biscoito,8aca72a131,1.7832
2,25,100,0.233431,0.029732,563,449,66,biscoito,e7045b4337,1.7861
2,26,100,0.227972,0.033191,563,451,72,lava roupas,8f580146cb,1.7983
2,27,100,0.219412,0.033609,528,434,71,refrigerante,e3223799cb,1.9515
2,28,100,0.218999,0.029204,545,453,70,outro farma,c3e4a99ea4,1.9898
2,29,100,0.211357,0.028565,561,459,69,desodorante,89fec1587c,1.9732
2,30,100,0.275756,0.033113,561,451,64,chocolate,a419e2751d,1.7755
