generation,individual_id,l0_size,accuracy_on_full,f1_macro_on_full,num_tokens,num_distinct_tokens,num_classes_in_l0,most_frequent_class_in_l0,l0_indices_hash,fitness_calc_time_sec
1,0,100,0.252663,0.034105,551,439,68,biscoito,867d3a917e,3.3031
1,1,100,0.244631,0.033907,545,440,68,padaria e confeitaria fresca,308cbb59a9,3.2257
1,2,100,0.239398,0.031327,542,442,66,biscoito,2d565c09f1,3.3001
1,3,100,0.244874,0.032560,561,434,63,cerveja,be9f5b349c,3.1687
1,4,100,0.261734,0.040300,564,458,70,biscoito,5cc5ac876b,3.2125
1,5,100,0.246456,0.036360,562,473,68,iogurte,4a29aad130,3.2485
1,6,100,0.221684,0.033561,560,474,72,biscoito,4d18b599d9,3.1951
1,7,100,0.229221,0.029663,540,430,62,iogurte,4b13c958bc,3.0917
1,8,100,0.253702,0.032266,543,449,69,biscoito,370c9f017d,3.2173
1,9,100,0.252755,0.032659,543,449,66,iogurte,f36e3593f4,3.2058
1,10,100,0.236295,0.034457,539,442,65,cerveja,64e7a7d42b,3.1956
1,11,100,0.232548,0.036110,542,463,79,chocolate,f1305e25e8,3.1817
1,12,100,0.239335,0.032780,561,456,65,biscoito,13572afca2,3.1317
1,13,100,0.249248,0.032682,551,433,68,biscoito,c3a2660160,3.2196
1,14,100,0.258822,0.034538,537,419,67,iogurte,3cbe97a0af,3.1260
1,15,100,0.242646,0.036399,545,444,68,padaria e confeitaria industrializado,8e5cdf4b74,3.2760
1,16,100,0.248086,0.033596,535,467,72,desodorante,e8f7d9d316,3.1420
1,17,100,0.247954,0.032578,540,452,64,biscoito,6be7d72d2a,3.1588
1,18,100,0.248413,0.036179,532,435,65,biscoito,33d34c420d,3.2674
1,19,100,0.258187,0.037454,555,448,68,biscoito,95028bb3ae,3.4016
2,0,100,0.221684,0.033561,560,474,72,biscoito,4d18b599d9,3.1951
2,1,100,0.229221,0.029663,540,430,62,iogurte,4b13c958bc,3.0917
2,2,100,0.237270,0.032337,550,443,67,cafe,817ca7f782,3.2684
2,3,100,0.252104,0.035373,560,471,65,iogurte,1830e14e79,3.2134
2,4,100,0.229565,0.032958,549,442,70,inseticida,ce615f2a83,3.1628
2,5,100,0.230895,0.029757,536,425,61,biscoito,a825839fce,3.2292
2,6,100,0.243544,0.031852,552,452,65,aperitivo,1b6a5f998a,3.1208
2,7,100,0.256713,0.034408,552,455,67,iogurte,263257f133,3.1891
2,8,100,0.237717,0.035997,538,448,67,cerveja,ba5da43b84,3.2651
2,9,100,0.244391,0.035052,563,470,66,iogurte,d89f83ef05,3.2943
2,10,100,0.214307,0.028678,559,467,70,iogurte,a7707ff61c,3.3080
2,11,100,0.259964,0.034623,552,436,66,biscoito,aa563f18ba,3.2414
2,12,100,0.243257,0.031283,537,425,64,iogurte,9e77dee8ba,3.1735
