generation,individual_id,l0_size,accuracy_on_full,f1_macro_on_full,num_tokens,num_distinct_tokens,num_classes_in_l0,most_frequent_class_in_l0,l0_indices_hash,fitness_calc_time_sec
1,0,100,0.253378,0.036433,547,443,66,biscoito,64e9482a02,4.8332
1,1,100,0.250071,0.036028,537,447,67,biscoito,69f23a3825,3.7680
1,2,100,0.260176,0.034661,526,428,70,biscoito,bc24dd93f6,3.6139
1,3,100,0.252068,0.034707,540,445,67,biscoito,a4f461a0f3,4.3209
1,4,100,0.252252,0.032747,558,442,64,iogurte,8aa54cb81d,4.6919
1,5,100,0.217942,0.031928,542,449,67,iogurte,98c4afb62d,4.3018
1,6,100,0.235920,0.028761,528,449,66,biscoito,f7a3148972,4.3887
1,7,100,0.232533,0.028630,565,452,60,biscoito,3031ccb1e0,4.3743
1,8,100,0.268564,0.038414,561,469,71,biscoito,6e1c679672,3.9570
1,9,100,0.217678,0.030636,533,444,70,biscoito,26697975c1,4.6464
1,10,100,0.251385,0.034612,540,452,71,sabonete,69b846a0eb,4.4202
1,11,100,0.220426,0.031646,542,447,69,sabonete,2f3f4390ff,4.4313
1,12,100,0.256869,0.034867,567,468,67,aperitivo,6edfb6e1e4,4.2142
1,13,100,0.254253,0.036344,550,446,70,chocolate,8933bc3dd9,4.8287
1,14,100,0.244459,0.036405,555,459,70,biscoito,b42a86915a,4.2340
1,15,100,0.262341,0.037271,548,462,77,padaria e confeitaria industrializado,8452a62348,4.2385
1,16,100,0.249112,0.034137,545,442,66,biscoito,ed4324ce0f,4.2346
1,17,100,0.217530,0.033068,527,428,72,biscoito,e10b1f33f0,4.5109
1,18,100,0.238001,0.029337,529,422,64,iogurte,1da733c2f0,4.4207
1,19,100,0.241939,0.030145,532,443,67,cerveja,5fa7f1796c,4.5576
2,0,100,0.268564,0.038414,561,469,71,biscoito,6e1c679672,3.9570
2,1,100,0.262341,0.037271,548,462,77,padaria e confeitaria industrializado,8452a62348,4.2385
2,2,100,0.236874,0.032189,531,440,68,chocolate,d27ee671b1,4.2422
2,3,100,0.254868,0.038256,557,466,74,biscoito,889387d8bb,4.4756
2,4,100,0.250239,0.036213,543,460,76,padaria e confeitaria industrializado,5101907185,4.4955
2,5,100,0.262101,0.036926,568,473,69,biscoito,1e6c9547a9,4.5052
2,6,100,0.260276,0.036293,539,441,70,biscoito,d9cb3fc58c,4.3864
2,7,100,0.220191,0.032667,538,435,71,biscoito,a54e8f30ea,4.5051
2,8,100,0.239271,0.033607,547,444,68,cerveja,b2314e7ec8,4.7167
2,9,100,0.256681,0.035760,535,442,64,biscoito,c2213074f2,4.7914
2,10,100,0.240217,0.033182,561,458,71,chocolate,d00b93c9f2,4.7914
2,11,100,0.245625,0.035021,554,467,75,outro farma,92d286894c,4.7223
2,12,100,0.238995,0.035011,540,453,69,biscoito,46e9aa2729,4.4954
2,13,100,0.268424,0.035383,547,443,64,biscoito,d6caf92f0d,4.1248
2,14,100,0.252619,0.034431,555,447,66,iogurte,45c3c7e41b,4.4876
2,15,100,0.250374,0.032167,555,448,66,iogurte,4cbdc7578c,3.5546
2,16,100,0.218429,0.031652,549,443,67,iogurte,20f2586aa1,4.2582
2,17,100,0.254245,0.036088,543,447,71,iogurte,65846ee9cd,3.9880
2,18,100,0.251085,0.034393,550,455,65,biscoito,53c8f4b8a0,3.9744
2,19,100,0.250578,0.034264,564,454,67,chocolate,a6ce9c352f,4.5360
3,0,100,0.268564,0.038414,561,469,71,biscoito,6e1c679672,3.9570
3,1,100,0.254868,0.038256,557,466,74,biscoito,889387d8bb,4.4756
