generation,individual_id,l0_size,accuracy_on_full,f1_macro_on_full,num_tokens,num_distinct_tokens,num_classes_in_l0,most_frequent_class_in_l0,l0_indices_hash,fitness_calc_time_sec
1,0,100,0.224631,0.030874,524,429,66,alimento pet,b54c0ee41d,2.8067
1,1,100,0.257422,0.033639,542,442,67,biscoito,1fe2a0f655,2.3510
1,2,100,0.251777,0.031009,561,456,67,biscoito,3c5b70ab95,2.1158
1,3,100,0.269045,0.033134,561,456,62,biscoito,67a849b4ba,1.8194
1,4,100,0.253508,0.036707,529,440,69,biscoito,5630ade92d,1.7959
1,5,100,0.237132,0.028194,568,455,62,biscoito,9ffedfc08d,1.9173
1,6,100,0.240168,0.035708,535,434,69,refrigerante,2f7028cb3d,1.8872
1,7,100,0.244748,0.031126,550,446,68,biscoito,4af1114203,1.7648
1,8,100,0.228705,0.032042,532,462,64,biscoito,ca502a1515,1.8288
1,9,100,0.277580,0.034325,533,434,66,biscoito,84b0c3a467,1.8378
1,10,100,0.267528,0.033847,552,437,64,iogurte,0b785ea9d5,1.8371
1,11,100,0.239169,0.031657,558,463,69,biscoito,1eba744cc3,1.8964
1,12,100,0.253668,0.039831,531,437,76,biscoito,13145023da,1.7341
1,13,100,0.232259,0.032176,552,437,73,biscoito,9c0b40f6ba,1.7780
1,14,100,0.247224,0.035281,551,462,74,biscoito,493d6802f2,1.8842
1,15,100,0.276901,0.035493,559,449,64,biscoito,1fb0706587,1.8765
1,16,100,0.266409,0.034695,563,461,65,biscoito,d6154a08c9,1.7607
1,17,100,0.227799,0.027707,553,428,60,biscoito,e4bfb91189,1.8098
1,18,100,0.265784,0.039036,547,441,68,biscoito,9166bf62cc,1.7504
1,19,100,0.249940,0.034348,529,441,67,vinho importado,c7ca4f821f,1.8001
1,20,100,0.264931,0.034726,558,445,68,biscoito,7a47b27f86,1.7787
1,21,100,0.247584,0.033954,554,460,68,biscoito,17d8673f66,1.8275
1,22,100,0.253641,0.043916,549,459,78,iogurte,4343edee67,1.8105
1,23,100,0.220037,0.032425,537,441,69,chocolate,8d6d82aaa3,1.6686
1,24,100,0.255811,0.033126,561,447,62,biscoito,3751599da6,1.7970
1,25,100,0.262988,0.036164,554,448,68,iogurte,5ff2bd67d6,1.7540
1,26,100,0.282213,0.037042,562,464,70,biscoito,e7b48a4300,1.7811
1,27,100,0.257489,0.034422,529,431,65,biscoito,1fddf40b41,1.7962
1,28,100,0.244934,0.030361,562,465,65,cerveja,b100b95316,1.7880
1,29,100,0.255825,0.037334,550,457,69,biscoito,d73bc3f521,1.6898
1,30,100,0.215910,0.031488,539,443,66,biscoito,271589edb1,2.0226
1,31,100,0.238677,0.032918,563,475,71,cafe,03c8e39906,1.9309
1,32,100,0.232113,0.031482,554,453,70,biscoito,e6123c30ae,1.9511
1,33,100,0.242231,0.031902,542,444,66,biscoito,7065a6c00d,1.8650
1,34,100,0.257223,0.037393,559,471,71,biscoito,4a5f5b6d46,1.7347
1,35,100,0.231833,0.030750,543,445,65,aperitivo,d39ac12961,1.8076
1,36,100,0.215963,0.030664,536,442,67,chocolate,81b61371a8,1.7820
